"sale_id","sale_datetime","store_id","customer_id","total_amount","discount_amount","final_amount","payment_method","tax_amount","net_amount","loyalty_points_earned"
37,"2021-02-28 19:41:00",4,100958,30472,0.0,30472.0,"Bank Transfer",5180.24,35652.24,304
38,"2021-02-10 17:03:00",19,100220,62679,12535.8,50143.2,"Credit Card",8524.34,58667.54,501
39,"2021-02-27 14:36:00",8,100097,537,0.0,537.0,"Mobile Wallet",91.29,628.29,5
40,"2021-02-21 17:49:00",14,101030,54165,0.0,54165.0,"Mobile Wallet",9208.05,63373.05,541
41,"2021-02-07 19:06:00",17,100245,10090,0.0,10090.0,"Debit Card",1715.3,11805.3,100
42,"2021-02-27 20:51:00",13,100109,69197,6919.7,62277.3,"Mobile Wallet",10587.14,72864.44,622
43,"2021-02-27 13:05:00",8,100647,1777,88.85,1688.15,"Cash",286.99,1975.14,16
44,"2021-02-28 18:38:00",13,100994,7429,0.0,7429.0,"Mobile Wallet",1262.93,8691.93,74
45,"2021-02-05 19:09:00",2,100166,1510,302.0,1208.0,"Bank Transfer",205.36,1413.36,12
46,"2021-02-01 11:38:00",12,100772,6303,0.0,6303.0,"Cash",1071.51,7374.51,63
47,"2021-02-02 12:45:00",8,100371,450,0.0,450.0,"Bank Transfer",76.5,526.5,4
48,"2021-02-12 19:27:00",7,100896,1228,0.0,1228.0,"Mobile Wallet",208.76,1436.76,12
49,"2021-02-19 09:41:00",1,100784,3637,181.85,3455.15,"Cash",587.38,4042.53,34
50,"2021-02-08 13:09:00",4,100005,40155,2007.75,38147.25,"Debit Card",6485.03,44632.28,381
51,"2021-02-14 11:36:00",1,100930,16038,4009.5,12028.5,"Debit Card",2044.85,14073.34,120
52,"2021-02-25 17:25:00",10,100394,7186,0.0,7186.0,"Mobile Wallet",1221.62,8407.62,71
53,"2021-02-24 18:24:00",1,101110,1012,50.6,961.4,"Mobile Wallet",163.44,1124.84,9
54,"2021-02-06 19:26:00",2,100911,2819,422.85,2396.15,"Mobile Wallet",407.35,2803.5,23
55,"2021-02-12 17:35:00",2,101011,11194,0.0,11194.0,"Debit Card",1902.98,13096.98,111
56,"2021-02-12 11:44:00",14,100065,1167,0.0,1167.0,"Mobile Wallet",198.39,1365.39,11
57,"2021-02-08 16:04:00",19,100076,56238,14059.5,42178.5,"Bank Transfer",7170.34,49348.84,421
58,"2021-02-27 20:19:00",13,100211,3115,467.25,2647.75,"Cash",450.12,3097.87,26
59,"2021-02-27 15:33:00",14,101091,4274,427.4,3846.6,"Debit Card",653.92,4500.52,38
60,"2021-02-02 18:10:00",9,100499,112868,0.0,112868.0,"Bank Transfer",19187.56,132055.56,1128
61,"2021-02-27 10:03:00",8,100802,137680,20652.0,117028.0,"Credit Card",19894.76,136922.76,1170
62,"2021-02-06 12:21:00",12,101163,27520,2752.0,24768.0,"Mobile Wallet",4210.56,28978.56,247
63,"2021-02-09 19:58:00",7,100440,4170,417.0,3753.0,"Mobile Wallet",638.01,4391.01,37
64,"2021-02-19 09:49:00",5,100069,2699,0.0,2699.0,"Bank Transfer",458.83,3157.83,26
65,"2021-02-23 20:05:00",8,100356,5874,0.0,5874.0,"Credit Card",998.58,6872.58,58
66,"2021-02-04 18:05:00",11,100669,5148,1287.0,3861.0,"Debit Card",656.37,4517.37,38
67,"2021-02-24 19:11:00",2,100798,161105,0.0,161105.0,"Debit Card",27387.85,188492.85,1611
68,"2021-02-20 19:45:00",5,100499,3105,0.0,3105.0,"Mobile Wallet",527.85,3632.85,31
69,"2021-02-12 18:51:00",19,100962,4431,0.0,4431.0,"Bank Transfer",753.27,5184.27,44
70,"2021-02-24 13:43:00",11,100293,1248,0.0,1248.0,"Debit Card",212.16,1460.16,12
71,"2021-02-03 15:37:00",17,100170,2424,484.8,1939.2,"Cash",329.66,2268.86,19
72,"2021-02-21 16:28:00",5,100646,3565,0.0,3565.0,"Cash",606.05,4171.05,35
73,"2021-02-09 14:22:00",16,101144,3921,0.0,3921.0,"Debit Card",666.57,4587.57,39
74,"2021-02-05 13:31:00",7,100826,13823,2073.45,11749.55,"Mobile Wallet",1997.42,13746.97,117
75,"2021-02-21 19:37:00",18,101170,10835,0.0,10835.0,"Debit Card",1841.95,12676.95,108
76,"2021-02-06 14:46:00",5,101115,7247,0.0,7247.0,"Debit Card",1231.99,8478.99,72
77,"2021-02-09 19:27:00",18,100785,7927,1585.4,6341.6,"Bank Transfer",1078.07,7419.67,63
78,"2021-02-16 17:32:00",9,100552,2578,0.0,2578.0,"Debit Card",438.26,3016.26,25
79,"2021-02-17 17:16:00",5,100001,3648,0.0,3648.0,"Bank Transfer",620.16,4268.16,36
80,"2021-02-21 12:51:00",11,100755,2325,232.5,2092.5,"Bank Transfer",355.72,2448.22,20
81,"2021-02-05 20:06:00",10,100878,13620,0.0,13620.0,"Cash",2315.4,15935.4,136
82,"2021-02-24 17:49:00",5,100177,202755,40551.0,162204.0,"Cash",27574.68,189778.68,1622
83,"2021-02-20 12:01:00",4,100611,1471,0.0,1471.0,"Mobile Wallet",250.07,1721.07,14
84,"2021-02-26 18:36:00",1,100232,3543,0.0,3543.0,"Cash",602.31,4145.31,35
85,"2021-02-06 11:32:00",4,100755,7220,0.0,7220.0,"Cash",1227.4,8447.4,72
86,"2021-02-01 15:39:00",13,100231,3525,352.5,3172.5,"Debit Card",539.33,3711.82,31
87,"2021-02-22 20:33:00",2,100605,201709,0.0,201709.0,"Credit Card",34290.53,235999.53,2017
88,"2021-02-20 18:49:00",4,100006,108038,16205.7,91832.3,"Debit Card",15611.49,107443.79,918
89,"2021-02-13 18:01:00",15,101114,2920,0.0,2920.0,"Cash",496.4,3416.4,29
90,"2021-02-27 17:08:00",8,100489,26975,0.0,26975.0,"Debit Card",4585.75,31560.75,269
91,"2021-02-18 15:18:00",1,100541,7401,1110.15,6290.85,"Cash",1069.44,7360.29,62
92,"2021-02-04 20:35:00",4,100320,10461,0.0,10461.0,"Credit Card",1778.37,12239.37,104
93,"2021-02-20 10:55:00",10,100034,1946,291.9,1654.1,"Mobile Wallet",281.2,1935.3,16
94,"2021-02-18 11:35:00",9,100691,25999,0.0,25999.0,"Credit Card",4419.83,30418.83,259
95,"2021-02-21 16:47:00",2,100602,47775,2388.75,45386.25,"Debit Card",7715.66,53101.91,453
96,"2021-02-20 19:46:00",5,100110,988,0.0,988.0,"Bank Transfer",167.96,1155.96,9
97,"2021-02-22 17:14:00",12,100586,2742,0.0,2742.0,"Debit Card",466.14,3208.14,27
98,"2021-02-16 11:31:00",2,101085,218763,0.0,218763.0,"Credit Card",37189.71,255952.71,2187
99,"2021-02-06 14:30:00",4,100013,2722,0.0,2722.0,"Bank Transfer",462.74,3184.74,27
100,"2021-02-05 16:30:00",7,101181,11902,1190.2,10711.8,"Bank Transfer",1821.01,12532.81,107
101,"2021-02-06 16:00:00",9,100671,12705,635.25,12069.75,"Debit Card",2051.86,14121.61,120
102,"2021-02-19 19:32:00",5,100506,1717,0.0,1717.0,"Credit Card",291.89,2008.89,17
103,"2021-02-11 18:17:00",3,100998,4245,424.5,3820.5,"Cash",649.48,4469.98,38
104,"2021-02-20 17:09:00",1,100681,30459,0.0,30459.0,"Mobile Wallet",5178.03,35637.03,304
105,"2021-02-17 20:26:00",15,100910,6940,0.0,6940.0,"Cash",1179.8,8119.8,69
106,"2021-02-02 18:58:00",12,100439,8624,431.2,8192.8,"Mobile Wallet",1392.78,9585.58,81
107,"2021-02-02 18:37:00",12,100302,3149,0.0,3149.0,"Credit Card",535.33,3684.33,31
108,"2021-02-09 20:23:00",12,101172,3744,187.2,3556.8,"Cash",604.66,4161.46,35
109,"2021-02-19 16:22:00",3,101162,5744,0.0,5744.0,"Bank Transfer",976.48,6720.48,57
110,"2021-02-01 10:34:00",19,100550,136571,0.0,136571.0,"Debit Card",23217.07,159788.07,1365
111,"2021-02-20 13:27:00",19,100949,2465,0.0,2465.0,"Cash",419.05,2884.05,24
112,"2021-02-23 16:22:00",13,100640,2082,520.5,1561.5,"Bank Transfer",265.46,1826.96,15
113,"2021-02-24 18:09:00",11,100464,10918,0.0,10918.0,"Bank Transfer",1856.06,12774.06,109
114,"2021-02-28 17:55:00",19,100755,3273,490.95,2782.05,"Mobile Wallet",472.95,3255.0,27
115,"2021-02-13 17:57:00",6,100649,3018,603.6,2414.4,"Mobile Wallet",410.45,2824.85,24
116,"2021-02-07 19:29:00",17,100896,55337,0.0,55337.0,"Cash",9407.29,64744.29,553
117,"2021-02-12 17:18:00",18,100841,1858,0.0,1858.0,"Credit Card",315.86,2173.86,18
118,"2021-02-12 18:13:00",10,100063,760,0.0,760.0,"Mobile Wallet",129.2,889.2,7
119,"2021-02-08 14:11:00",16,100682,43024,10756.0,32268.0,"Debit Card",5485.56,37753.56,322
120,"2021-02-24 12:42:00",4,100345,2188,0.0,2188.0,"Cash",371.96,2559.96,21
121,"2021-02-10 18:48:00",18,100857,1558,0.0,1558.0,"Debit Card",264.86,1822.86,15
122,"2021-02-26 11:41:00",2,100961,14156,0.0,14156.0,"Bank Transfer",2406.52,16562.52,141
123,"2021-02-04 18:29:00",2,100162,3190,0.0,3190.0,"Debit Card",542.3,3732.3,31
124,"2021-02-05 18:05:00",15,100515,41227,8245.4,32981.6,"Cash",5606.87,38588.47,329
125,"2021-02-19 17:53:00",4,100763,11596,0.0,11596.0,"Debit Card",1971.32,13567.32,115
126,"2021-02-21 20:39:00",8,100146,9539,0.0,9539.0,"Debit Card",1621.63,11160.63,95
127,"2021-02-27 13:12:00",12,100606,2880,0.0,2880.0,"Credit Card",489.6,3369.6,28
128,"2021-02-22 18:37:00",2,101168,950,95.0,855.0,"Cash",145.35,1000.35,8
129,"2021-02-22 20:51:00",1,100579,30773,0.0,30773.0,"Cash",5231.41,36004.41,307
130,"2021-02-14 13:13:00",9,100139,862,0.0,862.0,"Cash",146.54,1008.54,8
131,"2021-02-14 12:41:00",5,100709,39752,0.0,39752.0,"Bank Transfer",6757.84,46509.84,397
132,"2021-02-20 19:47:00",3,100124,4898,0.0,4898.0,"Credit Card",832.66,5730.66,48
133,"2021-02-02 10:50:00",10,100915,1400,70.0,1330.0,"Bank Transfer",226.1,1556.1,13
134,"2021-02-16 16:06:00",7,100597,1260,126.0,1134.0,"Bank Transfer",192.78,1326.78,11
135,"2021-02-04 13:20:00",11,100474,676,33.8,642.2,"Credit Card",109.17,751.37,6
136,"2021-02-05 11:43:00",13,100124,2446,0.0,2446.0,"Mobile Wallet",415.82,2861.82,24
137,"2021-02-20 20:34:00",14,100984,849,0.0,849.0,"Debit Card",144.33,993.33,8
138,"2021-02-06 19:40:00",19,100427,3363,0.0,3363.0,"Cash",571.71,3934.71,33
139,"2021-02-20 09:08:00",1,100878,4518,451.8,4066.2,"Bank Transfer",691.25,4757.45,40
140,"2021-02-03 18:53:00",3,100193,57644,0.0,57644.0,"Credit Card",9799.48,67443.48,576
141,"2021-02-06 14:28:00",16,100073,75145,15029.0,60116.0,"Credit Card",10219.72,70335.72,601
142,"2021-02-27 12:41:00",3,100096,3608,0.0,3608.0,"Mobile Wallet",613.36,4221.36,36
143,"2021-02-02 12:30:00",16,100012,159519,0.0,159519.0,"Bank Transfer",27118.23,186637.23,1595
144,"2021-02-13 14:44:00",6,100321,2589,129.45,2459.55,"Cash",418.12,2877.67,24
145,"2021-02-23 11:16:00",16,100422,1523,0.0,1523.0,"Bank Transfer",258.91,1781.91,15
146,"2021-02-17 15:49:00",17,100129,1205,301.25,903.75,"Credit Card",153.64,1057.39,9
147,"2021-02-15 19:58:00",8,100951,55430,0.0,55430.0,"Debit Card",9423.1,64853.1,554
148,"2021-02-08 17:03:00",17,101109,2609,130.45,2478.55,"Debit Card",421.35,2899.9,24
149,"2021-02-12 13:26:00",2,100928,17885,894.25,16990.75,"Cash",2888.43,19879.18,169
150,"2021-02-03 18:44:00",19,100204,5492,0.0,5492.0,"Debit Card",933.64,6425.64,54
151,"2021-02-09 18:18:00",14,100696,2157,0.0,2157.0,"Credit Card",366.69,2523.69,21
152,"2021-02-26 17:56:00",12,100486,82140,0.0,82140.0,"Cash",13963.8,96103.8,821
153,"2021-02-27 14:40:00",11,100630,20250,0.0,20250.0,"Bank Transfer",3442.5,23692.5,202
154,"2021-02-13 11:39:00",2,100239,28235,0.0,28235.0,"Debit Card",4799.95,33034.95,282
155,"2021-02-24 16:48:00",1,100150,108275,21655.0,86620.0,"Mobile Wallet",14725.4,101345.4,866
156,"2021-02-12 20:08:00",8,100474,18705,0.0,18705.0,"Credit Card",3179.85,21884.85,187
157,"2021-02-13 15:19:00",14,100733,2631,0.0,2631.0,"Cash",447.27,3078.27,26
158,"2021-02-05 19:29:00",11,100963,2098,0.0,2098.0,"Mobile Wallet",356.66,2454.66,20
159,"2021-02-26 19:55:00",9,100671,138059,0.0,138059.0,"Cash",23470.03,161529.03,1380
160,"2021-02-27 19:38:00",5,100301,5110,0.0,5110.0,"Mobile Wallet",868.7,5978.7,51
161,"2021-02-09 18:30:00",12,100403,8643,0.0,8643.0,"Cash",1469.31,10112.31,86
162,"2021-02-11 16:00:00",5,100855,107540,0.0,107540.0,"Mobile Wallet",18281.8,125821.8,1075
163,"2021-02-18 14:39:00",19,100927,1641,0.0,1641.0,"Debit Card",278.97,1919.97,16
164,"2021-02-28 12:01:00",19,101188,4254,638.1,3615.9,"Debit Card",614.7,4230.6,36
165,"2021-02-24 13:48:00",12,100653,6061,606.1,5454.9,"Cash",927.33,6382.23,54
166,"2021-02-27 19:15:00",13,100279,10152,2030.4,8121.6,"Credit Card",1380.67,9502.27,81
167,"2021-02-03 18:00:00",18,100212,3245,162.25,3082.75,"Bank Transfer",524.07,3606.82,30
168,"2021-02-20 16:41:00",9,101035,8554,1283.1,7270.9,"Debit Card",1236.05,8506.95,72
169,"2021-02-14 18:45:00",6,100993,107736,10773.6,96962.4,"Debit Card",16483.61,113446.01,969
170,"2021-02-19 16:13:00",7,100189,82364,4118.2,78245.8,"Cash",13301.79,91547.59,782
171,"2021-02-12 20:13:00",10,100521,11566,1734.9,9831.1,"Cash",1671.29,11502.39,98
172,"2021-02-05 20:02:00",2,100895,119057,29764.25,89292.75,"Mobile Wallet",15179.77,104472.52,892
173,"2021-02-25 20:58:00",13,100186,24596,1229.8,23366.2,"Bank Transfer",3972.25,27338.45,233
174,"2021-02-22 11:32:00",1,100055,369,36.9,332.1,"Mobile Wallet",56.46,388.56,3
175,"2021-02-17 19:43:00",5,100106,1210,181.5,1028.5,"Debit Card",174.84,1203.34,10
176,"2021-02-11 19:19:00",16,100298,31718,0.0,31718.0,"Debit Card",5392.06,37110.06,317
177,"2021-02-24 16:10:00",3,100587,738,73.8,664.2,"Credit Card",112.91,777.11,6
178,"2021-02-27 18:41:00",16,100433,20765,1038.25,19726.75,"Mobile Wallet",3353.55,23080.3,197
179,"2021-02-03 12:25:00",17,100349,23457,1172.85,22284.15,"Debit Card",3788.31,26072.46,222
180,"2021-02-15 19:52:00",15,100196,7831,0.0,7831.0,"Cash",1331.27,9162.27,78
181,"2021-02-06 18:14:00",18,100844,20479,0.0,20479.0,"Debit Card",3481.43,23960.43,204
182,"2021-02-11 17:51:00",18,100600,11625,0.0,11625.0,"Bank Transfer",1976.25,13601.25,116
183,"2021-02-24 19:04:00",8,100745,4048,0.0,4048.0,"Mobile Wallet",688.16,4736.16,40
184,"2021-02-05 13:27:00",12,100447,2286,0.0,2286.0,"Cash",388.62,2674.62,22
185,"2021-02-01 12:38:00",9,100408,3494,174.7,3319.3,"Cash",564.28,3883.58,33
186,"2021-02-27 19:02:00",15,100189,3136,156.8,2979.2,"Cash",506.46,3485.66,29
187,"2021-02-09 10:32:00",10,100521,78000,0.0,78000.0,"Mobile Wallet",13260.0,91260.0,780
188,"2021-02-20 18:50:00",2,100831,2066,0.0,2066.0,"Cash",351.22,2417.22,20
189,"2021-02-14 16:13:00",14,101198,1354,67.7,1286.3,"Mobile Wallet",218.67,1504.97,12
190,"2021-02-20 15:59:00",7,100393,32454,0.0,32454.0,"Debit Card",5517.18,37971.18,324
191,"2021-02-25 12:17:00",4,100399,967,0.0,967.0,"Mobile Wallet",164.39,1131.39,9
192,"2021-02-12 14:32:00",11,100314,67,0.0,67.0,"Credit Card",11.39,78.39,0
193,"2021-02-13 11:51:00",18,100756,104466,0.0,104466.0,"Credit Card",17759.22,122225.22,1044
194,"2021-02-18 18:03:00",10,100963,1204,0.0,1204.0,"Cash",204.68,1408.68,12
195,"2021-02-27 15:33:00",11,100280,540,135.0,405.0,"Credit Card",68.85,473.85,4
196,"2021-02-18 19:13:00",3,100859,2991,0.0,2991.0,"Debit Card",508.47,3499.47,29
197,"2021-02-14 10:03:00",3,100399,1655,0.0,1655.0,"Credit Card",281.35,1936.35,16
198,"2021-02-21 09:24:00",19,100407,11648,0.0,11648.0,"Debit Card",1980.16,13628.16,116
199,"2021-02-21 20:05:00",18,100183,1452,72.6,1379.4,"Bank Transfer",234.5,1613.9,13
200,"2021-02-28 15:14:00",5,100371,1458,0.0,1458.0,"Debit Card",247.86,1705.86,14
201,"2021-02-08 19:29:00",10,100515,274,0.0,274.0,"Debit Card",46.58,320.58,2
202,"2021-02-01 17:28:00",17,101175,269,0.0,269.0,"Cash",45.73,314.73,2
203,"2021-02-16 17:49:00",16,101106,13340,0.0,13340.0,"Debit Card",2267.8,15607.8,133
204,"2021-02-03 11:01:00",1,100515,7364,0.0,7364.0,"Credit Card",1251.88,8615.88,73
205,"2021-02-11 12:51:00",16,100680,1418,141.8,1276.2,"Bank Transfer",216.95,1493.15,12
206,"2021-02-01 20:46:00",12,100061,11784,1767.6,10016.4,"Mobile Wallet",1702.79,11719.19,100
207,"2021-02-05 18:44:00",12,100006,20250,1012.5,19237.5,"Credit Card",3270.38,22507.88,192
208,"2021-02-20 13:31:00",16,100929,3756,0.0,3756.0,"Debit Card",638.52,4394.52,37
209,"2021-02-19 11:40:00",1,100166,18880,1888.0,16992.0,"Cash",2888.64,19880.64,169
210,"2021-02-05 19:57:00",8,100811,136144,27228.8,108915.2,"Bank Transfer",18515.58,127430.78,1089
211,"2021-02-26 17:05:00",16,100553,1758,87.9,1670.1,"Debit Card",283.92,1954.02,16
212,"2021-02-05 10:23:00",11,100942,1565,0.0,1565.0,"Mobile Wallet",266.05,1831.05,15
213,"2021-02-28 11:19:00",19,101162,11538,0.0,11538.0,"Debit Card",1961.46,13499.46,115
214,"2021-02-26 12:13:00",2,100668,4239,0.0,4239.0,"Bank Transfer",720.63,4959.63,42
215,"2021-02-04 17:41:00",10,101207,2733,0.0,2733.0,"Debit Card",464.61,3197.61,27
216,"2021-02-26 13:31:00",12,100786,30500,0.0,30500.0,"Mobile Wallet",5185.0,35685.0,305
217,"2021-02-17 12:21:00",3,100021,172493,0.0,172493.0,"Mobile Wallet",29323.81,201816.81,1724
218,"2021-02-02 13:25:00",3,100990,2060,0.0,2060.0,"Mobile Wallet",350.2,2410.2,20
219,"2021-02-24 11:35:00",8,100644,4007,200.35,3806.65,"Mobile Wallet",647.13,4453.78,38
220,"2021-02-27 19:02:00",16,101181,13171,0.0,13171.0,"Mobile Wallet",2239.07,15410.07,131
221,"2021-02-24 17:20:00",13,100646,2185,0.0,2185.0,"Credit Card",371.45,2556.45,21
222,"2021-02-07 19:01:00",14,100719,98070,0.0,98070.0,"Bank Transfer",16671.9,114741.9,980
223,"2021-02-26 18:48:00",1,100662,73100,0.0,73100.0,"Mobile Wallet",12427.0,85527.0,731
224,"2021-02-28 20:37:00",4,100436,290,0.0,290.0,"Debit Card",49.3,339.3,2
225,"2021-02-26 09:06:00",6,101118,3913,0.0,3913.0,"Cash",665.21,4578.21,39
226,"2021-02-23 18:43:00",1,101011,3161,0.0,3161.0,"Debit Card",537.37,3698.37,31
227,"2021-02-20 19:26:00",13,100196,2995,0.0,2995.0,"Mobile Wallet",509.15,3504.15,29
228,"2021-02-20 18:28:00",14,100865,357,0.0,357.0,"Credit Card",60.69,417.69,3
229,"2021-02-04 12:46:00",7,100584,6368,0.0,6368.0,"Mobile Wallet",1082.56,7450.56,63
230,"2021-02-25 18:50:00",12,100068,3771,0.0,3771.0,"Cash",641.07,4412.07,37
231,"2021-02-11 19:46:00",19,100976,3932,589.8,3342.2,"Cash",568.17,3910.37,33
232,"2021-02-18 11:02:00",2,100016,26058,0.0,26058.0,"Bank Transfer",4429.86,30487.86,260
233,"2021-02-20 18:06:00",19,100284,12945,0.0,12945.0,"Debit Card",2200.65,15145.65,129
234,"2021-02-20 16:14:00",14,101171,4517,225.85,4291.15,"Debit Card",729.5,5020.65,42
235,"2021-02-08 20:30:00",9,100319,3344,0.0,3344.0,"Credit Card",568.48,3912.48,33
236,"2021-02-18 14:02:00",5,100737,2877,143.85,2733.15,"Bank Transfer",464.64,3197.79,27
237,"2021-02-13 14:08:00",6,100890,1837,0.0,1837.0,"Debit Card",312.29,2149.29,18
238,"2021-02-04 13:33:00",7,100376,137147,20572.05,116574.95,"Bank Transfer",19817.74,136392.69,1165
239,"2021-02-26 13:23:00",9,101029,221,44.2,176.8,"Debit Card",30.06,206.86,1
240,"2021-02-16 19:01:00",2,100954,6599,0.0,6599.0,"Mobile Wallet",1121.83,7720.83,65
241,"2021-02-26 20:59:00",9,100726,969,193.8,775.2,"Bank Transfer",131.78,906.98,7
242,"2021-02-11 11:09:00",17,100809,308,30.8,277.2,"Credit Card",47.12,324.32,2
243,"2021-02-28 11:24:00",16,100493,8877,443.85,8433.15,"Credit Card",1433.64,9866.79,84
244,"2021-02-24 18:46:00",14,100888,2506,0.0,2506.0,"Credit Card",426.02,2932.02,25
245,"2021-02-07 18:53:00",9,100549,92530,0.0,92530.0,"Bank Transfer",15730.1,108260.1,925
246,"2021-02-10 16:31:00",9,100215,22220,0.0,22220.0,"Bank Transfer",3777.4,25997.4,222
247,"2021-02-14 12:40:00",12,101103,1301,0.0,1301.0,"Debit Card",221.17,1522.17,13
248,"2021-02-23 14:07:00",3,100524,23113,5778.25,17334.75,"Cash",2946.91,20281.66,173
249,"2021-02-18 12:00:00",12,100755,6626,331.3,6294.7,"Cash",1070.1,7364.8,62
250,"2021-02-26 18:06:00",10,100291,80,12.0,68.0,"Credit Card",11.56,79.56,0
251,"2021-02-16 13:45:00",16,100999,3876,193.8,3682.2,"Bank Transfer",625.97,4308.17,36
252,"2021-02-06 09:12:00",7,100573,4431,221.55,4209.45,"Mobile Wallet",715.61,4925.06,42
253,"2021-02-15 15:24:00",3,101041,3717,557.55,3159.45,"Credit Card",537.11,3696.56,31
254,"2021-02-20 13:43:00",16,100876,4107,616.05,3490.95,"Mobile Wallet",593.46,4084.41,34
255,"2021-02-20 19:56:00",14,100109,440,0.0,440.0,"Credit Card",74.8,514.8,4
256,"2021-02-05 12:47:00",7,100838,1125,0.0,1125.0,"Mobile Wallet",191.25,1316.25,11
257,"2021-02-04 10:57:00",5,100623,1089,0.0,1089.0,"Credit Card",185.13,1274.13,10
258,"2021-02-25 20:42:00",7,101033,4604,460.4,4143.6,"Cash",704.41,4848.01,41
259,"2021-02-02 19:26:00",17,101181,2866,0.0,2866.0,"Debit Card",487.22,3353.22,28
260,"2021-02-24 11:51:00",9,101071,836,41.8,794.2,"Bank Transfer",135.01,929.21,7
261,"2021-02-02 19:18:00",3,100660,39654,1982.7,37671.3,"Bank Transfer",6404.12,44075.42,376
262,"2021-02-23 17:24:00",15,100080,108624,0.0,108624.0,"Bank Transfer",18466.08,127090.08,1086
263,"2021-02-01 14:19:00",8,100659,7162,0.0,7162.0,"Debit Card",1217.54,8379.54,71
264,"2021-02-18 17:32:00",18,101057,28075,2807.5,25267.5,"Debit Card",4295.48,29562.98,252
265,"2021-02-09 20:43:00",5,100644,203550,20355.0,183195.0,"Credit Card",31143.15,214338.15,1831
266,"2021-02-02 18:09:00",19,100952,56555,0.0,56555.0,"Credit Card",9614.35,66169.35,565
267,"2021-02-18 19:59:00",10,100039,4867,486.7,4380.3,"Bank Transfer",744.65,5124.95,43
