"sale_id","sale_datetime","store_id","customer_id","total_amount","discount_amount","final_amount","payment_method","tax_amount","net_amount","loyalty_points_earned"
134,"2021-11-19 18:15:00",15,100970,2120,106.0,2014.0,"Bank Transfer",342.38,2356.38,20
135,"2021-11-11 13:32:00",5,100732,1535,0.0,1535.0,"Credit Card",260.95,1795.95,15
136,"2021-11-20 19:41:00",12,100677,4030,403.0,3627.0,"Credit Card",616.59,4243.59,36
137,"2021-11-16 19:24:00",11,100701,2950,0.0,2950.0,"Cash",501.5,3451.5,29
138,"2021-11-13 18:26:00",14,100964,5559,555.9,5003.1,"Cash",850.53,5853.63,50
139,"2021-11-16 14:00:00",17,100703,8131,0.0,8131.0,"Cash",1382.27,9513.27,81
140,"2021-11-29 14:56:00",7,100627,142943,0.0,142943.0,"Cash",24300.31,167243.31,1429
141,"2021-11-10 12:04:00",3,100325,2392,239.2,2152.8,"Mobile Wallet",365.98,2518.78,21
142,"2021-11-06 13:56:00",7,100101,3720,372.0,3348.0,"Debit Card",569.16,3917.16,33
143,"2021-11-11 11:11:00",19,100020,16892,0.0,16892.0,"Cash",2871.64,19763.64,168
144,"2021-11-12 20:44:00",5,101004,261823,0.0,261823.0,"Debit Card",44509.91,306332.91,2618
145,"2021-11-25 14:50:00",14,100030,28580,0.0,28580.0,"Bank Transfer",4858.6,33438.6,285
146,"2021-11-12 11:55:00",19,101062,2433,0.0,2433.0,"Bank Transfer",413.61,2846.61,24
147,"2021-11-23 19:53:00",2,100821,1583,0.0,1583.0,"Debit Card",269.11,1852.11,15
148,"2021-11-08 15:05:00",19,101148,923,0.0,923.0,"Debit Card",156.91,1079.91,9
149,"2021-11-13 15:45:00",10,101124,4149,622.35,3526.65,"Debit Card",599.53,4126.18,35
150,"2021-11-26 18:28:00",5,101134,3905,195.25,3709.75,"Bank Transfer",630.66,4340.41,37
151,"2021-11-26 17:08:00",19,100264,676,67.6,608.4,"Mobile Wallet",103.43,711.83,6
152,"2021-11-17 18:18:00",2,100239,5433,814.95,4618.05,"Bank Transfer",785.07,5403.12,46
153,"2021-11-02 15:47:00",18,100564,1165,174.75,990.25,"Mobile Wallet",168.34,1158.59,9
154,"2021-11-02 10:59:00",18,100030,5530,0.0,5530.0,"Credit Card",940.1,6470.1,55
155,"2021-11-11 17:21:00",5,100085,3155,0.0,3155.0,"Credit Card",536.35,3691.35,31
156,"2021-11-13 14:11:00",11,101120,688,0.0,688.0,"Credit Card",116.96,804.96,6
157,"2021-11-07 19:36:00",14,100887,10346,517.3,9828.7,"Debit Card",1670.88,11499.58,98
158,"2021-11-07 16:39:00",4,100607,13222,1322.2,11899.8,"Cash",2022.97,13922.77,118
159,"2021-11-01 18:04:00",2,100979,18828,0.0,18828.0,"Cash",3200.76,22028.76,188
160,"2021-11-06 18:15:00",19,100259,22916,0.0,22916.0,"Credit Card",3895.72,26811.72,229
161,"2021-11-06 14:04:00",16,100833,2076,0.0,2076.0,"Mobile Wallet",352.92,2428.92,20
162,"2021-11-16 12:41:00",9,100778,1525,0.0,1525.0,"Bank Transfer",259.25,1784.25,15
163,"2021-11-26 14:04:00",13,100252,2125,318.75,1806.25,"Credit Card",307.06,2113.31,18
164,"2021-11-02 18:04:00",4,101114,345,17.25,327.75,"Credit Card",55.72,383.47,3
165,"2021-11-21 12:03:00",13,100781,6770,0.0,6770.0,"Bank Transfer",1150.9,7920.9,67
166,"2021-11-02 18:38:00",19,100575,42697,4269.7,38427.3,"Bank Transfer",6532.64,44959.94,384
167,"2021-11-05 20:22:00",12,101013,1635,0.0,1635.0,"Bank Transfer",277.95,1912.95,16
168,"2021-11-28 13:11:00",14,100894,1052,105.2,946.8,"Credit Card",160.96,1107.76,9
169,"2021-11-03 11:38:00",2,100887,12377,0.0,12377.0,"Bank Transfer",2104.09,14481.09,123
170,"2021-11-09 18:04:00",10,101175,111157,0.0,111157.0,"Mobile Wallet",18896.69,130053.69,1111
171,"2021-11-05 16:15:00",10,101120,1870,0.0,1870.0,"Debit Card",317.9,2187.9,18
172,"2021-11-28 17:50:00",17,100458,3510,526.5,2983.5,"Debit Card",507.2,3490.7,29
173,"2021-11-20 15:32:00",1,101205,4878,0.0,4878.0,"Credit Card",829.26,5707.26,48
174,"2021-11-09 19:33:00",8,100077,21697,0.0,21697.0,"Mobile Wallet",3688.49,25385.49,216
175,"2021-11-12 13:57:00",2,100587,3610,0.0,3610.0,"Cash",613.7,4223.7,36
176,"2021-11-13 11:45:00",6,100534,5770,0.0,5770.0,"Cash",980.9,6750.9,57
177,"2021-11-10 09:32:00",11,100248,53095,0.0,53095.0,"Mobile Wallet",9026.15,62121.15,530
178,"2021-11-18 11:16:00",18,100656,2410,0.0,2410.0,"Debit Card",409.7,2819.7,24
179,"2021-11-06 16:07:00",14,100187,2663,665.75,1997.25,"Bank Transfer",339.53,2336.78,19
180,"2021-11-19 12:31:00",7,100248,3608,541.2,3066.8,"Cash",521.36,3588.16,30
181,"2021-11-20 17:51:00",1,100906,29772,0.0,29772.0,"Cash",5061.24,34833.24,297
182,"2021-11-06 16:30:00",11,100302,1383,0.0,1383.0,"Bank Transfer",235.11,1618.11,13
183,"2021-11-19 20:14:00",12,100850,3959,0.0,3959.0,"Credit Card",673.03,4632.03,39
184,"2021-11-27 20:32:00",6,100161,3569,535.35,3033.65,"Debit Card",515.72,3549.37,30
185,"2021-11-05 10:12:00",6,100161,6930,0.0,6930.0,"Bank Transfer",1178.1,8108.1,69
186,"2021-11-19 15:14:00",8,100725,24154,2415.4,21738.6,"Mobile Wallet",3695.56,25434.16,217
187,"2021-11-21 11:14:00",19,100043,13604,0.0,13604.0,"Cash",2312.68,15916.68,136
188,"2021-11-12 15:42:00",10,100246,933,0.0,933.0,"Mobile Wallet",158.61,1091.61,9
189,"2021-11-10 10:17:00",7,100093,4411,441.1,3969.9,"Bank Transfer",674.88,4644.78,39
190,"2021-11-07 14:16:00",8,100691,273,13.65,259.35,"Debit Card",44.09,303.44,2
191,"2021-11-20 19:50:00",4,100804,5067,253.35,4813.65,"Credit Card",818.32,5631.97,48
192,"2021-11-06 13:03:00",19,100593,5781,1156.2,4624.8,"Bank Transfer",786.22,5411.02,46
193,"2021-11-13 19:44:00",15,101074,4464,223.2,4240.8,"Cash",720.94,4961.74,42
194,"2021-11-09 17:49:00",5,100480,42765,0.0,42765.0,"Mobile Wallet",7270.05,50035.05,427
195,"2021-11-15 15:45:00",17,100232,5090,0.0,5090.0,"Mobile Wallet",865.3,5955.3,50
196,"2021-11-09 11:04:00",16,100355,7471,0.0,7471.0,"Debit Card",1270.07,8741.07,74
197,"2021-11-10 11:37:00",1,100270,7409,370.45,7038.55,"Bank Transfer",1196.55,8235.1,70
198,"2021-11-25 19:51:00",9,100980,3845,192.25,3652.75,"Debit Card",620.97,4273.72,36
199,"2021-11-22 16:51:00",3,100582,3097,154.85,2942.15,"Credit Card",500.17,3442.32,29
200,"2021-11-11 18:06:00",17,100256,4286,428.6,3857.4,"Debit Card",655.76,4513.16,38
201,"2021-11-01 18:46:00",6,100105,690,0.0,690.0,"Bank Transfer",117.3,807.3,6
202,"2021-11-22 20:05:00",7,101133,2745,411.75,2333.25,"Credit Card",396.65,2729.9,23
203,"2021-11-13 20:07:00",8,100674,4564,912.8,3651.2,"Credit Card",620.7,4271.9,36
204,"2021-11-11 18:41:00",3,100686,2578,0.0,2578.0,"Bank Transfer",438.26,3016.26,25
205,"2021-11-15 19:54:00",1,100585,2580,129.0,2451.0,"Bank Transfer",416.67,2867.67,24
206,"2021-11-27 17:45:00",2,100037,2829,0.0,2829.0,"Debit Card",480.93,3309.93,28
207,"2021-11-11 16:47:00",19,100485,1830,457.5,1372.5,"Debit Card",233.32,1605.82,13
208,"2021-11-25 11:44:00",9,100939,102380,0.0,102380.0,"Debit Card",17404.6,119784.6,1023
209,"2021-11-28 19:00:00",8,100489,5707,856.05,4850.95,"Cash",824.66,5675.61,48
210,"2021-11-27 13:05:00",8,100014,2399,359.85,2039.15,"Mobile Wallet",346.66,2385.81,20
211,"2021-11-20 15:16:00",12,100578,1659,0.0,1659.0,"Mobile Wallet",282.03,1941.03,16
212,"2021-11-05 15:35:00",1,100611,2066,0.0,2066.0,"Bank Transfer",351.22,2417.22,20
213,"2021-11-17 18:25:00",18,101006,5064,506.4,4557.6,"Credit Card",774.79,5332.39,45
214,"2021-11-29 18:49:00",6,100591,2358,589.5,1768.5,"Debit Card",300.65,2069.14,17
215,"2021-11-22 18:31:00",8,100163,3719,743.8,2975.2,"Debit Card",505.78,3480.98,29
216,"2021-11-19 18:45:00",6,101186,1465,0.0,1465.0,"Mobile Wallet",249.05,1714.05,14
217,"2021-11-15 11:23:00",19,100722,6307,946.05,5360.95,"Credit Card",911.36,6272.31,53
218,"2021-11-23 17:13:00",6,100931,2855,0.0,2855.0,"Cash",485.35,3340.35,28
219,"2021-11-16 20:13:00",15,100444,6689,1003.35,5685.65,"Debit Card",966.56,6652.21,56
220,"2021-11-29 18:57:00",11,100196,3638,0.0,3638.0,"Bank Transfer",618.46,4256.46,36
221,"2021-11-05 19:38:00",1,100443,3141,0.0,3141.0,"Cash",533.97,3674.97,31
222,"2021-11-20 19:17:00",18,101006,53482,2674.1,50807.9,"Mobile Wallet",8637.34,59445.24,508
223,"2021-11-05 16:52:00",15,100166,9595,0.0,9595.0,"Mobile Wallet",1631.15,11226.15,95
224,"2021-11-12 18:24:00",1,100841,1340,67.0,1273.0,"Debit Card",216.41,1489.41,12
225,"2021-11-23 15:23:00",8,100480,4091,0.0,4091.0,"Mobile Wallet",695.47,4786.47,40
226,"2021-11-23 16:45:00",16,100616,116,5.8,110.2,"Bank Transfer",18.73,128.93,1
227,"2021-11-30 18:18:00",12,100895,10015,0.0,10015.0,"Debit Card",1702.55,11717.55,100
228,"2021-11-15 17:23:00",2,101078,825,0.0,825.0,"Cash",140.25,965.25,8
229,"2021-11-01 19:50:00",6,100221,3508,175.4,3332.6,"Debit Card",566.54,3899.14,33
230,"2021-11-19 18:20:00",19,100667,8244,824.4,7419.6,"Bank Transfer",1261.33,8680.93,74
231,"2021-11-10 19:38:00",12,100649,96647,4832.35,91814.65,"Mobile Wallet",15608.49,107423.14,918
232,"2021-11-30 14:45:00",3,100616,80408,4020.4,76387.6,"Credit Card",12985.89,89373.49,763
233,"2021-11-04 15:51:00",9,100597,11492,574.6,10917.4,"Mobile Wallet",1855.96,12773.36,109
234,"2021-11-19 18:23:00",8,100358,1910,0.0,1910.0,"Debit Card",324.7,2234.7,19
235,"2021-11-03 19:58:00",4,100791,97341,0.0,97341.0,"Debit Card",16547.97,113888.97,973
236,"2021-11-26 19:09:00",16,100353,58,0.0,58.0,"Debit Card",9.86,67.86,0
237,"2021-11-17 19:32:00",16,100645,3583,0.0,3583.0,"Credit Card",609.11,4192.11,35
238,"2021-11-16 20:42:00",8,100086,8461,0.0,8461.0,"Mobile Wallet",1438.37,9899.37,84
239,"2021-11-17 13:26:00",18,100130,699,34.95,664.05,"Credit Card",112.89,776.94,6
240,"2021-11-27 11:22:00",12,100132,1881,188.1,1692.9,"Cash",287.79,1980.69,16
241,"2021-11-12 16:14:00",8,100986,2600,0.0,2600.0,"Credit Card",442.0,3042.0,26
242,"2021-11-06 19:30:00",14,100037,14708,0.0,14708.0,"Credit Card",2500.36,17208.36,147
243,"2021-11-24 16:46:00",16,100969,1895,0.0,1895.0,"Cash",322.15,2217.15,18
244,"2021-11-09 18:08:00",9,100524,3240,0.0,3240.0,"Cash",550.8,3790.8,32
245,"2021-11-26 14:36:00",1,100507,3078,0.0,3078.0,"Mobile Wallet",523.26,3601.26,30
246,"2021-11-20 18:57:00",5,100109,58034,2901.7,55132.3,"Credit Card",9372.49,64504.79,551
247,"2021-11-05 12:27:00",4,100814,78325,11748.75,66576.25,"Credit Card",11317.96,77894.21,665
248,"2021-11-02 14:10:00",6,100649,456,45.6,410.4,"Debit Card",69.77,480.17,4
249,"2021-11-16 19:34:00",8,101063,4600,0.0,4600.0,"Credit Card",782.0,5382.0,46
250,"2021-11-07 20:42:00",8,100380,45692,0.0,45692.0,"Debit Card",7767.64,53459.64,456
251,"2021-11-13 18:58:00",2,100533,135625,20343.75,115281.25,"Cash",19597.81,134879.06,1152
252,"2021-11-23 14:37:00",8,100177,15568,778.4,14789.6,"Debit Card",2514.23,17303.83,147
253,"2021-11-13 16:15:00",1,100820,290,0.0,290.0,"Mobile Wallet",49.3,339.3,2
254,"2021-11-19 20:15:00",16,101033,6241,0.0,6241.0,"Debit Card",1060.97,7301.97,62
255,"2021-11-14 18:25:00",2,100222,2781,556.2,2224.8,"Cash",378.22,2603.02,22
256,"2021-11-05 14:46:00",5,100485,19655,0.0,19655.0,"Debit Card",3341.35,22996.35,196
257,"2021-11-26 18:26:00",16,101100,4727,0.0,4727.0,"Debit Card",803.59,5530.59,47
258,"2021-11-26 11:28:00",13,101155,11962,0.0,11962.0,"Debit Card",2033.54,13995.54,119
259,"2021-11-06 18:12:00",7,100575,3222,0.0,3222.0,"Cash",547.74,3769.74,32
260,"2021-11-27 16:19:00",12,100384,9596,0.0,9596.0,"Bank Transfer",1631.32,11227.32,95
261,"2021-11-08 17:20:00",12,100185,13546,0.0,13546.0,"Debit Card",2302.82,15848.82,135
262,"2021-11-20 14:16:00",5,100112,12313,2462.6,9850.4,"Mobile Wallet",1674.57,11524.97,98
263,"2021-11-26 19:25:00",18,100875,4759,0.0,4759.0,"Mobile Wallet",809.03,5568.03,47
264,"2021-11-06 17:53:00",13,100099,8157,0.0,8157.0,"Bank Transfer",1386.69,9543.69,81
265,"2021-11-29 16:22:00",9,100161,2022,0.0,2022.0,"Credit Card",343.74,2365.74,20
266,"2021-11-13 10:56:00",16,101208,3714,0.0,3714.0,"Cash",631.38,4345.38,37
267,"2021-11-12 19:24:00",18,100023,2664,0.0,2664.0,"Mobile Wallet",452.88,3116.88,26
268,"2021-11-04 19:22:00",14,100889,3060,612.0,2448.0,"Debit Card",416.16,2864.16,24
