"sale_id","sale_datetime","store_id","customer_id","total_amount","discount_amount","final_amount","payment_method","tax_amount","net_amount","loyalty_points_earned"
34,"2021-06-22 18:00:00",13,100520,1230,0.0,1230.0,"Debit Card",209.1,1439.1,12
35,"2021-06-18 17:46:00",10,101049,5883,0.0,5883.0,"Mobile Wallet",1000.11,6883.11,58
36,"2021-06-25 18:43:00",12,100414,3696,0.0,3696.0,"Bank Transfer",628.32,4324.32,36
37,"2021-06-25 19:57:00",8,100812,36083,5412.45,30670.55,"Cash",5213.99,35884.54,306
38,"2021-06-18 18:19:00",9,100177,5499,274.95,5224.05,"Credit Card",888.09,6112.14,52
39,"2021-06-13 20:49:00",16,100096,63215,0.0,63215.0,"Mobile Wallet",10746.55,73961.55,632
40,"2021-06-18 16:41:00",18,100068,335,16.75,318.25,"Mobile Wallet",54.1,372.35,3
41,"2021-06-13 10:20:00",15,100626,2302,0.0,2302.0,"Debit Card",391.34,2693.34,23
42,"2021-06-17 12:44:00",18,101102,450,0.0,450.0,"Mobile Wallet",76.5,526.5,4
43,"2021-06-05 12:37:00",14,100430,11314,0.0,11314.0,"Credit Card",1923.38,13237.38,113
44,"2021-06-25 09:47:00",4,101022,2810,140.5,2669.5,"Credit Card",453.82,3123.31,26
45,"2021-06-25 15:35:00",14,101089,8938,0.0,8938.0,"Cash",1519.46,10457.46,89
46,"2021-06-19 18:51:00",13,100231,19989,0.0,19989.0,"Debit Card",3398.13,23387.13,199
47,"2021-06-05 18:48:00",4,100502,6496,324.8,6171.2,"Mobile Wallet",1049.1,7220.3,61
48,"2021-06-17 14:02:00",10,100132,274563,0.0,274563.0,"Cash",46675.71,321238.71,2745
49,"2021-06-15 17:12:00",11,100734,709,35.45,673.55,"Cash",114.5,788.05,6
50,"2021-06-19 17:52:00",18,100173,76164,0.0,76164.0,"Cash",12947.88,89111.88,761
51,"2021-06-07 12:30:00",13,100490,20217,1010.85,19206.15,"Credit Card",3265.05,22471.2,192
52,"2021-06-26 12:18:00",13,100051,398,0.0,398.0,"Debit Card",67.66,465.66,3
53,"2021-06-06 16:17:00",19,100000,99,0.0,99.0,"Credit Card",16.83,115.83,0
54,"2021-06-18 17:38:00",5,100477,26299,2629.9,23669.1,"Bank Transfer",4023.75,27692.85,236
55,"2021-06-18 14:03:00",11,100311,285597,0.0,285597.0,"Debit Card",48551.49,334148.49,2855
56,"2021-06-07 11:19:00",2,100493,5009,1252.25,3756.75,"Debit Card",638.65,4395.4,37
57,"2021-06-22 14:01:00",1,100165,7380,738.0,6642.0,"Bank Transfer",1129.14,7771.14,66
58,"2021-06-23 18:24:00",19,100852,6978,0.0,6978.0,"Mobile Wallet",1186.26,8164.26,69
59,"2021-06-06 16:41:00",18,100914,1738,0.0,1738.0,"Mobile Wallet",295.46,2033.46,17
60,"2021-06-16 18:19:00",5,100675,4170,0.0,4170.0,"Bank Transfer",708.9,4878.9,41
61,"2021-06-07 17:25:00",16,100783,76150,0.0,76150.0,"Mobile Wallet",12945.5,89095.5,761
62,"2021-06-27 18:06:00",14,101164,2933,0.0,2933.0,"Debit Card",498.61,3431.61,29
63,"2021-06-16 18:32:00",3,100265,4990,249.5,4740.5,"Mobile Wallet",805.89,5546.38,47
64,"2021-06-06 10:42:00",19,100259,62417,9362.55,53054.45,"Mobile Wallet",9019.26,62073.71,530
65,"2021-06-19 12:26:00",18,100118,1100,55.0,1045.0,"Mobile Wallet",177.65,1222.65,10
66,"2021-06-11 18:39:00",5,100620,1205,120.5,1084.5,"Bank Transfer",184.36,1268.86,10
67,"2021-06-25 11:30:00",6,100830,9843,0.0,9843.0,"Cash",1673.31,11516.31,98
68,"2021-06-11 10:12:00",7,101132,6003,0.0,6003.0,"Credit Card",1020.51,7023.51,60
69,"2021-06-25 17:36:00",12,100689,839,0.0,839.0,"Credit Card",142.63,981.63,8
70,"2021-06-04 13:20:00",6,100302,80493,4024.65,76468.35,"Credit Card",12999.62,89467.97,764
71,"2021-06-14 12:56:00",13,101023,352133,70426.6,281706.4,"Credit Card",47890.09,329596.49,2817
72,"2021-06-09 20:12:00",12,101034,1664,0.0,1664.0,"Debit Card",282.88,1946.88,16
73,"2021-06-07 19:35:00",7,100094,7470,0.0,7470.0,"Bank Transfer",1269.9,8739.9,74
74,"2021-06-07 11:26:00",5,100580,5535,0.0,5535.0,"Bank Transfer",940.95,6475.95,55
75,"2021-06-25 17:51:00",10,100326,3648,364.8,3283.2,"Mobile Wallet",558.14,3841.34,32
76,"2021-06-30 20:12:00",2,100769,1746,0.0,1746.0,"Credit Card",296.82,2042.82,17
77,"2021-06-24 19:42:00",16,100826,3615,0.0,3615.0,"Debit Card",614.55,4229.55,36
78,"2021-06-04 19:39:00",9,100678,2377,356.55,2020.45,"Credit Card",343.48,2363.93,20
79,"2021-06-11 13:26:00",6,100431,2735,273.5,2461.5,"Debit Card",418.46,2879.96,24
80,"2021-06-19 18:34:00",7,100800,231423,23142.3,208280.7,"Debit Card",35407.72,243688.42,2082
81,"2021-06-19 12:22:00",12,100212,11244,2811.0,8433.0,"Cash",1433.61,9866.61,84
82,"2021-06-15 14:38:00",13,100805,4090,409.0,3681.0,"Debit Card",625.77,4306.77,36
83,"2021-06-24 20:07:00",13,100738,61052,0.0,61052.0,"Mobile Wallet",10378.84,71430.84,610
84,"2021-06-21 20:49:00",11,100212,62879,3143.95,59735.05,"Debit Card",10154.96,69890.01,597
85,"2021-06-05 12:51:00",8,101191,8599,859.9,7739.1,"Mobile Wallet",1315.65,9054.75,77
86,"2021-06-17 16:00:00",18,100702,2565,128.25,2436.75,"Bank Transfer",414.25,2851.0,24
87,"2021-06-05 19:56:00",2,100836,4561,228.05,4332.95,"Cash",736.6,5069.55,43
88,"2021-06-29 20:07:00",11,101104,39875,0.0,39875.0,"Cash",6778.75,46653.75,398
89,"2021-06-14 18:22:00",11,100517,24195,3629.25,20565.75,"Credit Card",3496.18,24061.93,205
90,"2021-06-30 19:53:00",5,100598,3542,0.0,3542.0,"Mobile Wallet",602.14,4144.14,35
91,"2021-06-16 10:48:00",5,100797,1986,0.0,1986.0,"Debit Card",337.62,2323.62,19
92,"2021-06-19 16:15:00",13,100642,1227,0.0,1227.0,"Credit Card",208.59,1435.59,12
93,"2021-06-06 13:32:00",18,100508,16983,0.0,16983.0,"Debit Card",2887.11,19870.11,169
94,"2021-06-27 19:27:00",12,101118,2979,0.0,2979.0,"Mobile Wallet",506.43,3485.43,29
95,"2021-06-18 17:33:00",19,100244,879,43.95,835.05,"Credit Card",141.96,977.01,8
96,"2021-06-11 18:52:00",6,101187,3272,0.0,3272.0,"Bank Transfer",556.24,3828.24,32
97,"2021-06-15 16:37:00",3,100301,36220,1811.0,34409.0,"Debit Card",5849.53,40258.53,344
98,"2021-06-27 19:02:00",13,100900,57150,0.0,57150.0,"Credit Card",9715.5,66865.5,571
99,"2021-06-18 18:23:00",11,100520,52255,2612.75,49642.25,"Credit Card",8439.18,58081.43,496
100,"2021-06-29 10:31:00",18,100836,2786,417.9,2368.1,"Debit Card",402.58,2770.68,23
101,"2021-06-18 16:41:00",2,100034,698,0.0,698.0,"Cash",118.66,816.66,6
102,"2021-06-19 18:06:00",16,101146,22955,3443.25,19511.75,"Debit Card",3317.0,22828.75,195
103,"2021-06-19 12:09:00",19,100745,7316,0.0,7316.0,"Bank Transfer",1243.72,8559.72,73
104,"2021-06-20 18:53:00",9,101038,6698,1339.6,5358.4,"Debit Card",910.93,6269.33,53
105,"2021-06-21 11:48:00",2,100363,2636,0.0,2636.0,"Bank Transfer",448.12,3084.12,26
106,"2021-06-12 16:22:00",1,100266,1618,242.7,1375.3,"Mobile Wallet",233.8,1609.1,13
107,"2021-06-29 19:45:00",7,100130,4111,411.1,3699.9,"Cash",628.98,4328.88,36
108,"2021-06-11 18:34:00",1,100342,23002,0.0,23002.0,"Credit Card",3910.34,26912.34,230
109,"2021-06-07 17:33:00",16,100211,63373,0.0,63373.0,"Credit Card",10773.41,74146.41,633
110,"2021-06-29 20:57:00",10,100352,77361,0.0,77361.0,"Bank Transfer",13151.37,90512.37,773
111,"2021-06-14 18:48:00",4,100192,23249,2324.9,20924.1,"Debit Card",3557.1,24481.2,209
112,"2021-06-10 18:47:00",3,100095,268,0.0,268.0,"Debit Card",45.56,313.56,2
113,"2021-06-05 17:42:00",2,100820,3565,356.5,3208.5,"Debit Card",545.45,3753.94,32
114,"2021-06-25 16:46:00",5,100618,12886,0.0,12886.0,"Bank Transfer",2190.62,15076.62,128
115,"2021-06-27 19:17:00",4,100115,2297,229.7,2067.3,"Cash",351.44,2418.74,20
116,"2021-06-19 10:18:00",4,100006,497,99.4,397.6,"Debit Card",67.59,465.19,3
117,"2021-06-10 18:23:00",2,101134,20496,0.0,20496.0,"Mobile Wallet",3484.32,23980.32,204
118,"2021-06-20 18:47:00",4,101181,2908,0.0,2908.0,"Mobile Wallet",494.36,3402.36,29
119,"2021-06-21 17:47:00",13,100247,4734,946.8,3787.2,"Credit Card",643.82,4431.02,37
120,"2021-06-07 17:48:00",18,100495,1589,238.35,1350.65,"Mobile Wallet",229.61,1580.26,13
121,"2021-06-21 18:07:00",6,100073,88665,17733.0,70932.0,"Credit Card",12058.44,82990.44,709
122,"2021-06-09 12:01:00",1,100861,6749,0.0,6749.0,"Mobile Wallet",1147.33,7896.33,67
123,"2021-06-28 20:46:00",1,101190,3287,0.0,3287.0,"Cash",558.79,3845.79,32
124,"2021-06-26 16:01:00",14,100669,3305,165.25,3139.75,"Bank Transfer",533.76,3673.51,31
125,"2021-06-12 19:49:00",15,100251,57566,0.0,57566.0,"Mobile Wallet",9786.22,67352.22,575
126,"2021-06-11 17:12:00",14,100064,524,131.0,393.0,"Credit Card",66.81,459.81,3
127,"2021-06-12 13:08:00",6,100395,5025,502.5,4522.5,"Credit Card",768.82,5291.32,45
128,"2021-06-01 19:23:00",7,100559,4301,430.1,3870.9,"Debit Card",658.05,4528.95,38
129,"2021-06-25 14:13:00",7,100748,2300,0.0,2300.0,"Credit Card",391.0,2691.0,23
130,"2021-06-19 10:43:00",12,100079,29329,0.0,29329.0,"Credit Card",4985.93,34314.93,293
131,"2021-06-27 09:10:00",13,101058,1748,0.0,1748.0,"Credit Card",297.16,2045.16,17
132,"2021-06-17 13:48:00",18,101033,605,0.0,605.0,"Mobile Wallet",102.85,707.85,6
133,"2021-06-24 17:23:00",1,100925,1369,0.0,1369.0,"Mobile Wallet",232.73,1601.73,13
134,"2021-06-19 20:01:00",18,100430,575,0.0,575.0,"Debit Card",97.75,672.75,5
135,"2021-06-13 11:32:00",3,100080,20939,0.0,20939.0,"Mobile Wallet",3559.63,24498.63,209
136,"2021-06-30 09:25:00",8,101173,6597,329.85,6267.15,"Cash",1065.42,7332.57,62
137,"2021-06-19 20:06:00",4,100124,75,0.0,75.0,"Mobile Wallet",12.75,87.75,0
138,"2021-06-08 19:33:00",11,100987,13817,690.85,13126.15,"Bank Transfer",2231.45,15357.6,131
139,"2021-06-19 18:56:00",5,100911,31978,0.0,31978.0,"Cash",5436.26,37414.26,319
140,"2021-06-25 10:43:00",9,100426,4277,0.0,4277.0,"Credit Card",727.09,5004.09,42
141,"2021-06-18 12:08:00",2,100173,195176,0.0,195176.0,"Cash",33179.92,228355.92,1951
142,"2021-06-13 12:46:00",18,101116,118570,0.0,118570.0,"Debit Card",20156.9,138726.9,1185
143,"2021-06-07 20:52:00",3,100878,74985,0.0,74985.0,"Mobile Wallet",12747.45,87732.45,749
144,"2021-06-03 16:57:00",3,101001,105370,0.0,105370.0,"Cash",17912.9,123282.9,1053
145,"2021-06-10 18:13:00",12,100805,949,0.0,949.0,"Mobile Wallet",161.33,1110.33,9
146,"2021-06-09 12:07:00",12,100924,15105,755.25,14349.75,"Credit Card",2439.46,16789.21,143
147,"2021-06-04 17:28:00",12,100808,4425,0.0,4425.0,"Credit Card",752.25,5177.25,44
148,"2021-06-10 16:11:00",17,100406,1150,115.0,1035.0,"Debit Card",175.95,1210.95,10
149,"2021-06-04 19:44:00",4,100723,108266,5413.3,102852.7,"Bank Transfer",17484.96,120337.66,1028
150,"2021-06-22 16:03:00",16,100306,2430,121.5,2308.5,"Cash",392.45,2700.94,23
151,"2021-06-24 13:09:00",7,100935,1785,267.75,1517.25,"Cash",257.93,1775.18,15
152,"2021-06-18 16:43:00",1,100838,7040,0.0,7040.0,"Credit Card",1196.8,8236.8,70
153,"2021-06-12 17:59:00",7,100131,40383,0.0,40383.0,"Bank Transfer",6865.11,47248.11,403
154,"2021-06-18 16:30:00",13,100536,706,0.0,706.0,"Mobile Wallet",120.02,826.02,7
155,"2021-06-12 19:09:00",1,100560,1460,0.0,1460.0,"Mobile Wallet",248.2,1708.2,14
156,"2021-06-17 18:12:00",14,100506,1374,0.0,1374.0,"Cash",233.58,1607.58,13
157,"2021-06-05 20:17:00",11,100386,18575,0.0,18575.0,"Credit Card",3157.75,21732.75,185
158,"2021-06-29 18:33:00",6,100369,5456,0.0,5456.0,"Cash",927.52,6383.52,54
159,"2021-06-11 18:44:00",1,100237,68728,3436.4,65291.6,"Mobile Wallet",11099.57,76391.17,652
160,"2021-06-11 09:56:00",5,100211,5497,549.7,4947.3,"Debit Card",841.04,5788.34,49
161,"2021-06-07 18:27:00",15,100732,5677,0.0,5677.0,"Debit Card",965.09,6642.09,56
162,"2021-06-18 19:39:00",10,100308,3852,770.4,3081.6,"Credit Card",523.87,3605.47,30
163,"2021-06-19 13:54:00",4,101041,5214,0.0,5214.0,"Credit Card",886.38,6100.38,52
164,"2021-06-20 18:24:00",14,100496,28147,0.0,28147.0,"Credit Card",4784.99,32931.99,281
165,"2021-06-04 11:01:00",10,100327,90413,0.0,90413.0,"Mobile Wallet",15370.21,105783.21,904
166,"2021-06-03 12:36:00",8,100264,1963,0.0,1963.0,"Cash",333.71,2296.71,19
167,"2021-06-19 11:35:00",13,100908,3756,0.0,3756.0,"Debit Card",638.52,4394.52,37
168,"2021-06-18 13:35:00",7,100363,1382,0.0,1382.0,"Mobile Wallet",234.94,1616.94,13
169,"2021-06-30 16:19:00",19,100372,18557,0.0,18557.0,"Bank Transfer",3154.69,21711.69,185
170,"2021-06-30 20:07:00",9,100262,4408,0.0,4408.0,"Bank Transfer",749.36,5157.36,44
171,"2021-06-14 19:39:00",7,100147,4852,242.6,4609.4,"Bank Transfer",783.6,5393.0,46
172,"2021-06-25 11:29:00",12,100261,8746,0.0,8746.0,"Debit Card",1486.82,10232.82,87
173,"2021-06-24 20:33:00",3,100810,450,67.5,382.5,"Mobile Wallet",65.03,447.52,3
174,"2021-06-14 12:33:00",10,100804,6816,681.6,6134.4,"Mobile Wallet",1042.85,7177.25,61
175,"2021-06-10 20:40:00",16,100895,9603,0.0,9603.0,"Debit Card",1632.51,11235.51,96
176,"2021-06-21 17:17:00",15,101203,103277,0.0,103277.0,"Bank Transfer",17557.09,120834.09,1032
177,"2021-06-09 17:30:00",9,100438,120657,18098.55,102558.45,"Bank Transfer",17434.94,119993.39,1025
178,"2021-06-03 17:24:00",16,101010,2551,255.1,2295.9,"Debit Card",390.3,2686.2,22
179,"2021-06-12 19:14:00",18,100974,3701,370.1,3330.9,"Bank Transfer",566.25,3897.15,33
180,"2021-06-10 19:09:00",15,101188,1849,0.0,1849.0,"Debit Card",314.33,2163.33,18
181,"2021-06-18 09:52:00",4,101173,17460,0.0,17460.0,"Credit Card",2968.2,20428.2,174
182,"2021-06-28 18:09:00",11,100603,18230,3646.0,14584.0,"Credit Card",2479.28,17063.28,145
183,"2021-06-16 10:54:00",2,100174,3084,462.6,2621.4,"Debit Card",445.64,3067.04,26
184,"2021-06-04 10:04:00",8,100623,7103,0.0,7103.0,"Bank Transfer",1207.51,8310.51,71
185,"2021-06-06 18:19:00",4,100975,4191,0.0,4191.0,"Cash",712.47,4903.47,41
186,"2021-06-21 10:34:00",5,100631,5085,0.0,5085.0,"Credit Card",864.45,5949.45,50
187,"2021-06-26 13:25:00",7,100348,15825,791.25,15033.75,"Cash",2555.74,17589.49,150
188,"2021-06-10 15:56:00",14,101194,17402,870.1,16531.9,"Bank Transfer",2810.42,19342.32,165
189,"2021-06-01 17:02:00",11,100994,2303,0.0,2303.0,"Mobile Wallet",391.51,2694.51,23
190,"2021-06-02 15:49:00",6,100113,3054,0.0,3054.0,"Mobile Wallet",519.18,3573.18,30
191,"2021-06-17 18:40:00",8,100256,133855,26771.0,107084.0,"Bank Transfer",18204.28,125288.28,1070
192,"2021-06-17 18:48:00",14,100773,1760,0.0,1760.0,"Cash",299.2,2059.2,17
193,"2021-06-14 14:14:00",18,100280,3490,0.0,3490.0,"Cash",593.3,4083.3,34
194,"2021-06-27 12:40:00",1,100637,2510,125.5,2384.5,"Credit Card",405.36,2789.86,23
195,"2021-06-16 19:39:00",3,100070,92746,0.0,92746.0,"Credit Card",15766.82,108512.82,927
196,"2021-06-13 11:46:00",15,100005,1267,0.0,1267.0,"Mobile Wallet",215.39,1482.39,12
197,"2021-06-11 18:18:00",2,101176,2932,0.0,2932.0,"Credit Card",498.44,3430.44,29
198,"2021-06-30 17:48:00",7,100270,4826,0.0,4826.0,"Credit Card",820.42,5646.42,48
199,"2021-06-18 16:05:00",1,100459,1996,0.0,1996.0,"Cash",339.32,2335.32,19
200,"2021-06-30 17:53:00",12,100495,1623,81.15,1541.85,"Debit Card",262.11,1803.96,15
201,"2021-06-13 17:36:00",13,101041,33230,6646.0,26584.0,"Cash",4519.28,31103.28,265
202,"2021-06-17 18:33:00",7,100386,2308,346.2,1961.8,"Credit Card",333.51,2295.31,19
203,"2021-06-20 16:07:00",18,101095,3530,353.0,3177.0,"Mobile Wallet",540.09,3717.09,31
204,"2021-06-25 10:59:00",14,100989,2179,544.75,1634.25,"Cash",277.82,1912.07,16
205,"2021-06-15 16:26:00",4,100482,105077,0.0,105077.0,"Bank Transfer",17863.09,122940.09,1050
206,"2021-06-30 16:58:00",19,100927,18290,1829.0,16461.0,"Debit Card",2798.37,19259.37,164
207,"2021-06-26 20:12:00",7,100929,60192,0.0,60192.0,"Mobile Wallet",10232.64,70424.64,601
208,"2021-06-25 20:08:00",15,100067,12278,0.0,12278.0,"Cash",2087.26,14365.26,122
209,"2021-06-24 18:51:00",14,100563,2270,0.0,2270.0,"Mobile Wallet",385.9,2655.9,22
210,"2021-06-09 20:54:00",17,101058,3704,185.2,3518.8,"Debit Card",598.2,4117.0,35
211,"2021-06-23 13:17:00",3,100973,2024,0.0,2024.0,"Debit Card",344.08,2368.08,20
212,"2021-06-05 20:16:00",4,100635,105,10.5,94.5,"Cash",16.07,110.56,0
213,"2021-06-23 12:10:00",8,100832,5305,0.0,5305.0,"Credit Card",901.85,6206.85,53
214,"2021-06-03 16:25:00",18,100248,30102,4515.3,25586.7,"Mobile Wallet",4349.74,29936.44,255
215,"2021-06-13 19:20:00",1,100403,65403,0.0,65403.0,"Debit Card",11118.51,76521.51,654
216,"2021-06-13 09:59:00",13,100540,4979,0.0,4979.0,"Cash",846.43,5825.43,49
217,"2021-06-25 16:30:00",10,100913,1758,0.0,1758.0,"Credit Card",298.86,2056.86,17
218,"2021-06-30 16:41:00",12,101054,1100,220.0,880.0,"Credit Card",149.6,1029.6,8
219,"2021-06-25 11:24:00",1,100350,2810,0.0,2810.0,"Cash",477.7,3287.7,28
220,"2021-06-26 14:20:00",2,100990,53157,0.0,53157.0,"Credit Card",9036.69,62193.69,531
221,"2021-06-24 19:16:00",15,100758,3268,0.0,3268.0,"Debit Card",555.56,3823.56,32
222,"2021-06-12 19:46:00",9,100745,20168,0.0,20168.0,"Credit Card",3428.56,23596.56,201
223,"2021-06-30 14:41:00",19,100440,319606,0.0,319606.0,"Credit Card",54333.02,373939.02,3196
224,"2021-06-22 18:30:00",7,100242,3033,0.0,3033.0,"Credit Card",515.61,3548.61,30
225,"2021-06-01 17:21:00",14,100512,806,40.3,765.7,"Credit Card",130.17,895.87,7
226,"2021-06-11 12:32:00",4,100966,574,86.1,487.9,"Mobile Wallet",82.94,570.84,4
227,"2021-06-21 09:39:00",15,100341,6555,0.0,6555.0,"Debit Card",1114.35,7669.35,65
228,"2021-06-19 17:47:00",13,100655,778,194.5,583.5,"Debit Card",99.2,682.7,5
229,"2021-06-05 09:43:00",16,100239,1000,0.0,1000.0,"Bank Transfer",170.0,1170.0,10
230,"2021-06-18 16:50:00",17,100498,4833,483.3,4349.7,"Credit Card",739.45,5089.15,43
231,"2021-06-20 09:28:00",18,100182,1124,224.8,899.2,"Credit Card",152.86,1052.06,8
232,"2021-06-02 20:48:00",9,100864,2304,230.4,2073.6,"Cash",352.51,2426.11,20
233,"2021-06-25 16:15:00",12,101034,3640,0.0,3640.0,"Mobile Wallet",618.8,4258.8,36
234,"2021-06-30 17:09:00",7,100349,25105,0.0,25105.0,"Mobile Wallet",4267.85,29372.85,251
235,"2021-06-04 19:24:00",5,100456,4330,433.0,3897.0,"Credit Card",662.49,4559.49,38
236,"2021-06-05 11:31:00",17,100840,52183,0.0,52183.0,"Credit Card",8871.11,61054.11,521
237,"2021-06-19 18:31:00",9,100121,1886,94.3,1791.7,"Debit Card",304.59,2096.29,17
238,"2021-06-15 20:50:00",10,101133,76692,0.0,76692.0,"Mobile Wallet",13037.64,89729.64,766
239,"2021-06-16 16:38:00",4,100658,68380,3419.0,64961.0,"Credit Card",11043.37,76004.37,649
240,"2021-06-10 13:16:00",9,100774,61201,3060.05,58140.95,"Mobile Wallet",9883.96,68024.91,581
241,"2021-06-12 19:04:00",5,101139,20380,4076.0,16304.0,"Debit Card",2771.68,19075.68,163
242,"2021-06-19 13:27:00",19,100311,126793,12679.3,114113.7,"Credit Card",19399.33,133513.03,1141
243,"2021-06-22 15:26:00",15,101115,4732,236.6,4495.4,"Mobile Wallet",764.22,5259.62,44
244,"2021-06-07 12:15:00",13,100679,387,0.0,387.0,"Debit Card",65.79,452.79,3
245,"2021-06-19 16:21:00",10,100468,2994,0.0,2994.0,"Mobile Wallet",508.98,3502.98,29
246,"2021-06-18 19:54:00",2,100944,2405,360.75,2044.25,"Debit Card",347.52,2391.77,20
247,"2021-06-25 18:46:00",19,100233,33780,0.0,33780.0,"Debit Card",5742.6,39522.6,337
248,"2021-06-18 11:56:00",6,100352,26749,0.0,26749.0,"Credit Card",4547.33,31296.33,267
249,"2021-06-16 11:54:00",19,100821,46908,0.0,46908.0,"Credit Card",7974.36,54882.36,469
250,"2021-06-06 14:58:00",2,100269,60310,9046.5,51263.5,"Cash",8714.8,59978.3,512
251,"2021-06-13 12:22:00",1,100141,278,0.0,278.0,"Mobile Wallet",47.26,325.26,2
252,"2021-06-05 17:03:00",11,100709,3268,0.0,3268.0,"Bank Transfer",555.56,3823.56,32
253,"2021-06-09 17:06:00",4,101046,6815,1022.25,5792.75,"Credit Card",984.77,6777.52,57
254,"2021-06-25 12:13:00",15,101092,9100,455.0,8645.0,"Credit Card",1469.65,10114.65,86
255,"2021-06-29 17:09:00",16,100745,52851,2642.55,50208.45,"Bank Transfer",8535.44,58743.89,502
256,"2021-06-06 13:05:00",8,100184,69844,0.0,69844.0,"Credit Card",11873.48,81717.48,698
257,"2021-06-30 17:55:00",17,100402,3288,0.0,3288.0,"Mobile Wallet",558.96,3846.96,32
258,"2021-06-10 17:19:00",6,100700,7762,0.0,7762.0,"Bank Transfer",1319.54,9081.54,77
259,"2021-06-21 16:54:00",8,100894,4301,430.1,3870.9,"Debit Card",658.05,4528.95,38
260,"2021-06-07 17:53:00",8,100181,95469,0.0,95469.0,"Bank Transfer",16229.73,111698.73,954
261,"2021-06-09 16:26:00",14,100642,1419,70.95,1348.05,"Credit Card",229.17,1577.22,13
262,"2021-06-12 18:16:00",8,101124,1434,71.7,1362.3,"Bank Transfer",231.59,1593.89,13
263,"2021-06-16 18:27:00",10,100910,8341,0.0,8341.0,"Mobile Wallet",1417.97,9758.97,83
264,"2021-06-22 17:59:00",11,101053,270210,67552.5,202657.5,"Debit Card",34451.78,237109.28,2026
265,"2021-06-12 14:22:00",11,100674,10619,1592.85,9026.15,"Bank Transfer",1534.45,10560.6,90
266,"2021-06-19 18:54:00",14,100276,58312,0.0,58312.0,"Cash",9913.04,68225.04,583
