"inventory_id","store_id","product_id","quantity","min_stock_level","last_restock_date","next_restock_date","month","year"
101,1,101,14,25,"2022-08-15","2022-09-10",9,2022
102,1,102,84,21,"2022-08-12","2022-09-07",9,2022
103,1,103,52,20,"2022-08-15","2022-09-01",9,2022
104,1,104,23,32,"2022-08-18","2022-09-14",9,2022
105,1,105,46,28,"2022-08-08","2022-09-05",9,2022
106,1,106,63,29,"2022-08-25","2022-09-03",9,2022
107,1,107,14,33,"2022-08-20","2022-09-09",9,2022
108,1,108,29,40,"2022-08-28","2022-09-08",9,2022
109,1,109,75,35,"2022-08-20","2022-09-08",9,2022
110,1,110,66,15,"2022-08-10","2022-09-12",9,2022
111,1,111,177,11,"2022-08-15","2022-09-09",9,2022
112,1,112,56,39,"2022-08-14","2022-09-14",9,2022
113,1,113,28,15,"2022-08-13","2022-09-09",9,2022
114,1,114,25,14,"2022-08-30","2022-09-10",9,2022
115,1,115,2,19,"2022-08-10","2022-09-04",9,2022
116,1,116,43,23,"2022-08-20","2022-09-12",9,2022
117,1,117,61,26,"2022-08-13","2022-09-06",9,2022
118,1,118,81,14,"2022-08-28","2022-09-02",9,2022
119,1,119,195,13,"2022-08-17","2022-09-08",9,2022
120,1,120,134,36,"2022-08-23","2022-09-03",9,2022
121,1,121,62,32,"2022-08-24","2022-09-09",9,2022
122,1,122,71,28,"2022-08-11","2022-09-03",9,2022
123,1,123,172,12,"2022-08-06","2022-09-02",9,2022
124,1,124,68,20,"2022-08-03","2022-09-11",9,2022
125,1,125,150,34,"2022-08-29","2022-09-05",9,2022
126,1,126,53,14,"2022-08-03","2022-09-14",9,2022
127,1,127,44,20,"2022-08-11","2022-09-07",9,2022
128,1,128,124,17,"2022-08-18","2022-09-11",9,2022
129,1,129,51,47,"2022-08-22","2022-09-05",9,2022
130,1,130,14,23,"2022-08-05","2022-09-08",9,2022
131,1,131,150,30,"2022-08-16","2022-09-15",9,2022
132,1,132,65,11,"2022-08-29","2022-09-07",9,2022
133,1,133,150,48,"2022-08-03","2022-09-13",9,2022
134,1,134,96,39,"2022-08-24","2022-09-15",9,2022
135,1,135,85,32,"2022-08-05","2022-09-02",9,2022
136,1,136,37,37,"2022-08-29","2022-09-07",9,2022
137,1,137,47,28,"2022-08-08","2022-09-01",9,2022
138,1,138,82,35,"2022-08-07","2022-09-15",9,2022
139,1,139,46,31,"2022-08-23","2022-09-09",9,2022
140,1,140,70,23,"2022-08-25","2022-09-08",9,2022
141,1,141,68,38,"2022-08-20","2022-09-09",9,2022
142,1,142,58,43,"2022-08-22","2022-09-15",9,2022
143,1,143,191,13,"2022-08-04","2022-09-13",9,2022
144,1,144,95,11,"2022-08-03","2022-09-01",9,2022
145,1,145,195,36,"2022-08-07","2022-09-13",9,2022
146,1,146,59,46,"2022-08-21","2022-09-09",9,2022
147,1,147,75,27,"2022-08-24","2022-09-07",9,2022
148,1,148,0,21,"2022-08-22","2022-09-12",9,2022
149,1,149,34,18,"2022-08-31","2022-09-08",9,2022
150,1,150,53,15,"2022-08-28","2022-09-08",9,2022
151,1,151,138,26,"2022-08-03","2022-09-14",9,2022
152,1,152,141,35,"2022-08-29","2022-09-05",9,2022
153,1,153,89,26,"2022-08-18","2022-09-13",9,2022
154,1,154,129,34,"2022-08-25","2022-09-15",9,2022
155,1,155,143,50,"2022-08-11","2022-09-03",9,2022
156,1,156,158,23,"2022-08-27","2022-09-04",9,2022
157,2,1,26,22,"2022-08-18","2022-09-04",9,2022
158,2,2,109,46,"2022-08-03","2022-09-10",9,2022
159,2,3,5,43,"2022-08-22","2022-09-09",9,2022
160,2,4,124,26,"2022-08-06","2022-09-03",9,2022
161,2,5,118,20,"2022-08-31","2022-09-04",9,2022
162,2,6,167,12,"2022-08-04","2022-09-11",9,2022
163,2,7,36,49,"2022-08-22","2022-09-02",9,2022
164,2,8,185,31,"2022-08-23","2022-09-04",9,2022
165,2,9,110,42,"2022-08-05","2022-09-15",9,2022
166,2,10,53,33,"2022-08-10","2022-09-03",9,2022
167,2,11,44,18,"2022-08-29","2022-09-11",9,2022
168,2,12,98,47,"2022-08-19","2022-09-11",9,2022
169,2,13,27,36,"2022-08-03","2022-09-03",9,2022
170,2,14,50,18,"2022-08-19","2022-09-01",9,2022
171,2,15,80,32,"2022-08-22","2022-09-13",9,2022
172,2,16,11,49,"2022-08-28","2022-09-09",9,2022
173,2,17,121,18,"2022-08-20","2022-09-02",9,2022
174,2,18,145,54,"2022-08-16","2022-09-12",9,2022
175,2,19,117,59,"2022-08-23","2022-09-15",9,2022
176,2,20,99,54,"2022-08-09","2022-09-11",9,2022
177,2,21,92,45,"2022-08-15","2022-09-02",9,2022
178,2,22,56,51,"2022-08-24","2022-09-05",9,2022
179,2,23,49,50,"2022-08-22","2022-09-06",9,2022
180,2,24,113,33,"2022-08-23","2022-09-03",9,2022
181,2,25,139,30,"2022-08-28","2022-09-02",9,2022
182,2,26,121,49,"2022-08-14","2022-09-08",9,2022
183,2,27,87,28,"2022-08-12","2022-09-15",9,2022
184,2,28,64,39,"2022-08-11","2022-09-07",9,2022
185,2,29,58,10,"2022-08-09","2022-09-04",9,2022
186,2,30,154,21,"2022-08-03","2022-09-08",9,2022
187,2,31,164,21,"2022-08-10","2022-09-12",9,2022
188,2,32,97,27,"2022-08-27","2022-09-07",9,2022
189,2,33,107,44,"2022-08-30","2022-09-06",9,2022
190,2,34,121,11,"2022-08-28","2022-09-04",9,2022
191,2,35,34,39,"2022-08-31","2022-09-10",9,2022
192,2,36,75,12,"2022-08-13","2022-09-10",9,2022
193,2,37,104,41,"2022-08-27","2022-09-15",9,2022
194,2,38,31,15,"2022-08-28","2022-09-01",9,2022
195,2,39,169,24,"2022-08-19","2022-09-02",9,2022
196,2,40,40,48,"2022-08-26","2022-09-01",9,2022
197,2,41,155,26,"2022-08-14","2022-09-12",9,2022
198,2,42,18,29,"2022-08-21","2022-09-14",9,2022
199,2,43,41,18,"2022-08-19","2022-09-13",9,2022
200,2,44,157,26,"2022-08-26","2022-09-02",9,2022
201,2,45,2,20,"2022-08-24","2022-09-09",9,2022
202,2,46,144,12,"2022-08-16","2022-09-08",9,2022
203,2,47,97,16,"2022-08-13","2022-09-12",9,2022
204,2,48,58,49,"2022-08-02","2022-09-09",9,2022
205,2,49,69,44,"2022-08-27","2022-09-08",9,2022
206,2,50,167,27,"2022-08-02","2022-09-08",9,2022
207,2,51,80,20,"2022-08-05","2022-09-14",9,2022
208,2,52,190,31,"2022-08-10","2022-09-01",9,2022
209,2,53,33,48,"2022-08-07","2022-09-05",9,2022
210,2,54,162,24,"2022-08-02","2022-09-07",9,2022
211,2,55,89,32,"2022-08-24","2022-09-13",9,2022
212,2,56,198,39,"2022-08-15","2022-09-03",9,2022
213,2,57,191,36,"2022-08-26","2022-09-05",9,2022
214,2,58,82,22,"2022-08-30","2022-09-07",9,2022
215,2,59,192,16,"2022-08-21","2022-09-05",9,2022
216,2,60,65,24,"2022-08-25","2022-09-04",9,2022
217,2,61,50,39,"2022-08-26","2022-09-09",9,2022
218,2,62,179,40,"2022-08-04","2022-09-10",9,2022
219,2,63,158,11,"2022-08-22","2022-09-02",9,2022
220,2,64,141,26,"2022-08-18","2022-09-03",9,2022
221,2,65,132,46,"2022-08-19","2022-09-02",9,2022
222,2,66,22,10,"2022-08-11","2022-09-03",9,2022
223,2,67,151,30,"2022-08-06","2022-09-10",9,2022
224,2,68,182,34,"2022-08-03","2022-09-11",9,2022
225,2,69,200,38,"2022-08-30","2022-09-14",9,2022
226,2,70,128,19,"2022-08-16","2022-09-09",9,2022
227,2,71,21,33,"2022-08-27","2022-09-11",9,2022
228,2,72,54,11,"2022-08-17","2022-09-07",9,2022
229,2,73,88,42,"2022-08-28","2022-09-04",9,2022
230,2,74,70,33,"2022-08-21","2022-09-03",9,2022
231,2,75,72,14,"2022-08-20","2022-09-15",9,2022
232,2,76,88,42,"2022-08-25","2022-09-11",9,2022
233,2,77,116,34,"2022-08-28","2022-09-06",9,2022
234,2,78,140,48,"2022-08-28","2022-09-15",9,2022
235,2,79,47,28,"2022-08-02","2022-09-01",9,2022
236,2,80,90,35,"2022-08-10","2022-09-03",9,2022
237,2,81,142,42,"2022-08-23","2022-09-10",9,2022
238,2,82,74,17,"2022-08-06","2022-09-03",9,2022
239,2,83,162,40,"2022-08-04","2022-09-09",9,2022
240,2,84,197,18,"2022-08-31","2022-09-10",9,2022
241,2,85,194,32,"2022-08-15","2022-09-15",9,2022
242,2,86,149,27,"2022-08-10","2022-09-09",9,2022
243,2,87,17,19,"2022-08-27","2022-09-09",9,2022
244,2,88,54,47,"2022-08-20","2022-09-15",9,2022
245,2,89,1,18,"2022-08-28","2022-09-04",9,2022
246,2,90,151,31,"2022-08-06","2022-09-12",9,2022
247,2,91,193,43,"2022-08-18","2022-09-02",9,2022
248,2,92,125,45,"2022-08-25","2022-09-05",9,2022
249,2,93,96,39,"2022-08-18","2022-09-01",9,2022
250,2,94,42,40,"2022-08-02","2022-09-10",9,2022
251,2,95,64,22,"2022-08-24","2022-09-13",9,2022
252,2,96,66,31,"2022-08-29","2022-09-05",9,2022
253,2,97,12,30,"2022-08-04","2022-09-07",9,2022
254,2,98,16,33,"2022-08-30","2022-09-02",9,2022
255,2,99,96,21,"2022-08-04","2022-09-07",9,2022
256,2,100,46,24,"2022-08-08","2022-09-03",9,2022
257,2,101,18,32,"2022-08-19","2022-09-05",9,2022
258,2,102,94,28,"2022-08-02","2022-09-13",9,2022
259,2,103,26,27,"2022-08-19","2022-09-11",9,2022
260,2,104,35,28,"2022-08-22","2022-09-10",9,2022
261,2,105,95,32,"2022-08-14","2022-09-02",9,2022
262,2,106,81,39,"2022-08-22","2022-09-07",9,2022
263,2,107,74,37,"2022-08-18","2022-09-12",9,2022
264,2,108,84,31,"2022-08-31","2022-09-01",9,2022
265,2,109,67,29,"2022-08-18","2022-09-09",9,2022
266,2,110,153,37,"2022-08-17","2022-09-14",9,2022
267,2,111,54,11,"2022-08-31","2022-09-09",9,2022
268,2,112,104,10,"2022-08-15","2022-09-06",9,2022
269,2,113,178,25,"2022-08-04","2022-09-08",9,2022
270,2,114,82,41,"2022-08-15","2022-09-10",9,2022
271,2,115,5,34,"2022-08-29","2022-09-15",9,2022
272,2,116,12,16,"2022-08-17","2022-09-10",9,2022
273,2,117,71,21,"2022-08-02","2022-09-13",9,2022
274,2,118,143,39,"2022-08-11","2022-09-08",9,2022
275,2,119,32,29,"2022-08-05","2022-09-02",9,2022
276,2,120,16,40,"2022-08-17","2022-09-09",9,2022
277,2,121,78,21,"2022-08-13","2022-09-03",9,2022
278,2,122,17,20,"2022-08-24","2022-09-10",9,2022
279,2,123,66,21,"2022-08-06","2022-09-03",9,2022
280,2,124,133,48,"2022-08-18","2022-09-07",9,2022
281,2,125,175,43,"2022-08-27","2022-09-10",9,2022
282,2,126,41,48,"2022-08-19","2022-09-06",9,2022
283,2,127,126,21,"2022-08-23","2022-09-04",9,2022
284,2,128,119,22,"2022-08-18","2022-09-07",9,2022
285,2,129,17,26,"2022-08-29","2022-09-10",9,2022
286,2,130,114,24,"2022-08-23","2022-09-01",9,2022
287,2,131,105,49,"2022-08-07","2022-09-13",9,2022
288,2,132,166,41,"2022-08-25","2022-09-15",9,2022
289,2,133,167,47,"2022-08-04","2022-09-12",9,2022
290,2,134,166,47,"2022-08-07","2022-09-03",9,2022
291,2,135,20,32,"2022-08-14","2022-09-07",9,2022
292,2,136,57,29,"2022-08-28","2022-09-04",9,2022
293,2,137,48,31,"2022-08-12","2022-09-04",9,2022
294,2,138,96,22,"2022-08-20","2022-09-09",9,2022
295,2,139,14,35,"2022-08-24","2022-09-08",9,2022
296,2,140,100,35,"2022-08-19","2022-09-07",9,2022
297,2,141,97,25,"2022-08-02","2022-09-06",9,2022
298,2,142,6,22,"2022-08-18","2022-09-04",9,2022
299,2,143,91,20,"2022-08-31","2022-09-01",9,2022
300,2,144,80,39,"2022-08-11","2022-09-15",9,2022
301,2,145,188,35,"2022-08-06","2022-09-05",9,2022
302,2,146,167,15,"2022-08-22","2022-09-06",9,2022
303,2,147,83,29,"2022-08-28","2022-09-15",9,2022
304,2,148,188,16,"2022-08-30","2022-09-15",9,2022
305,2,149,165,18,"2022-08-12","2022-09-08",9,2022
306,2,150,87,18,"2022-08-20","2022-09-03",9,2022
307,2,151,136,14,"2022-08-20","2022-09-05",9,2022
308,2,152,0,44,"2022-08-26","2022-09-04",9,2022
309,2,153,63,11,"2022-08-15","2022-09-01",9,2022
310,2,154,73,20,"2022-08-10","2022-09-07",9,2022
311,2,155,190,27,"2022-08-21","2022-09-04",9,2022
312,2,156,91,44,"2022-08-21","2022-09-02",9,2022
313,3,1,34,20,"2022-08-26","2022-09-12",9,2022
314,3,2,160,23,"2022-08-27","2022-09-01",9,2022
315,3,3,56,21,"2022-08-12","2022-09-04",9,2022
316,3,4,6,39,"2022-08-17","2022-09-08",9,2022
317,3,5,172,25,"2022-08-24","2022-09-12",9,2022
318,3,6,139,37,"2022-08-03","2022-09-09",9,2022
319,3,7,35,47,"2022-08-14","2022-09-12",9,2022
320,3,8,105,31,"2022-08-28","2022-09-02",9,2022
321,3,9,118,13,"2022-08-09","2022-09-09",9,2022
322,3,10,81,26,"2022-08-28","2022-09-11",9,2022
323,3,11,124,14,"2022-08-06","2022-09-01",9,2022
324,3,12,64,13,"2022-08-11","2022-09-10",9,2022
325,3,13,8,37,"2022-08-19","2022-09-11",9,2022
326,3,14,40,16,"2022-08-16","2022-09-08",9,2022
327,3,15,91,28,"2022-08-09","2022-09-01",9,2022
328,3,16,18,26,"2022-08-09","2022-09-12",9,2022
329,3,17,168,24,"2022-08-13","2022-09-15",9,2022
330,3,18,26,44,"2022-08-16","2022-09-10",9,2022
331,3,19,43,50,"2022-08-20","2022-09-09",9,2022
332,3,20,21,44,"2022-08-27","2022-09-04",9,2022
333,3,21,101,58,"2022-08-10","2022-09-13",9,2022
334,3,22,120,52,"2022-08-23","2022-09-14",9,2022
335,3,23,83,34,"2022-08-29","2022-09-01",9,2022
336,3,24,99,45,"2022-08-06","2022-09-07",9,2022
337,3,25,88,51,"2022-08-02","2022-09-08",9,2022
338,3,26,82,30,"2022-08-09","2022-09-02",9,2022
339,3,27,167,44,"2022-08-20","2022-09-09",9,2022
340,3,28,58,28,"2022-08-09","2022-09-12",9,2022
341,3,29,27,11,"2022-08-30","2022-09-13",9,2022
342,3,30,110,16,"2022-08-31","2022-09-12",9,2022
343,3,31,126,19,"2022-08-22","2022-09-02",9,2022
344,3,32,111,28,"2022-08-20","2022-09-05",9,2022
345,3,33,57,37,"2022-08-24","2022-09-05",9,2022
346,3,34,178,36,"2022-08-29","2022-09-05",9,2022
347,3,35,60,31,"2022-08-09","2022-09-02",9,2022
348,3,36,156,14,"2022-08-31","2022-09-04",9,2022
349,3,37,85,47,"2022-08-15","2022-09-14",9,2022
350,3,38,108,25,"2022-08-23","2022-09-01",9,2022
351,3,39,93,17,"2022-08-16","2022-09-12",9,2022
352,3,40,107,15,"2022-08-14","2022-09-12",9,2022
353,3,41,165,16,"2022-08-31","2022-09-14",9,2022
354,3,42,45,34,"2022-08-12","2022-09-12",9,2022
355,3,43,27,23,"2022-08-15","2022-09-03",9,2022
356,3,44,17,27,"2022-08-21","2022-09-15",9,2022
357,3,45,200,26,"2022-08-23","2022-09-07",9,2022
358,3,46,34,21,"2022-08-06","2022-09-13",9,2022
359,3,47,134,35,"2022-08-28","2022-09-08",9,2022
360,3,48,154,45,"2022-08-11","2022-09-12",9,2022
361,3,49,81,35,"2022-08-03","2022-09-05",9,2022
362,3,50,87,50,"2022-08-05","2022-09-15",9,2022
363,3,51,179,12,"2022-08-21","2022-09-14",9,2022
364,3,52,159,24,"2022-08-22","2022-09-04",9,2022
365,3,53,154,32,"2022-08-12","2022-09-09",9,2022
366,3,54,32,18,"2022-08-22","2022-09-14",9,2022
367,3,55,48,27,"2022-08-18","2022-09-01",9,2022
368,3,56,136,12,"2022-08-31","2022-09-03",9,2022
369,3,57,189,32,"2022-08-03","2022-09-03",9,2022
370,3,58,181,18,"2022-08-18","2022-09-04",9,2022
371,3,59,105,47,"2022-08-16","2022-09-04",9,2022
372,3,60,24,22,"2022-08-27","2022-09-04",9,2022
373,3,61,4,15,"2022-08-09","2022-09-09",9,2022
374,3,62,152,48,"2022-08-25","2022-09-10",9,2022
375,3,63,65,24,"2022-08-05","2022-09-08",9,2022
376,3,64,25,38,"2022-08-13","2022-09-07",9,2022
377,3,65,20,29,"2022-08-15","2022-09-14",9,2022
378,3,66,186,42,"2022-08-12","2022-09-09",9,2022
379,3,67,20,47,"2022-08-22","2022-09-05",9,2022
380,3,68,157,30,"2022-08-02","2022-09-04",9,2022
381,3,69,133,38,"2022-08-06","2022-09-02",9,2022
382,3,70,58,49,"2022-08-25","2022-09-01",9,2022
383,3,71,55,50,"2022-08-16","2022-09-10",9,2022
384,3,72,11,35,"2022-08-20","2022-09-12",9,2022
385,3,73,118,48,"2022-08-26","2022-09-10",9,2022
386,3,74,58,12,"2022-08-24","2022-09-05",9,2022
387,3,75,136,38,"2022-08-24","2022-09-09",9,2022
388,3,76,33,29,"2022-08-26","2022-09-03",9,2022
389,3,77,39,25,"2022-08-25","2022-09-10",9,2022
390,3,78,38,40,"2022-08-24","2022-09-15",9,2022
391,3,79,10,19,"2022-08-26","2022-09-01",9,2022
392,3,80,51,16,"2022-08-06","2022-09-13",9,2022
393,3,81,37,47,"2022-08-29","2022-09-15",9,2022
394,3,82,57,24,"2022-08-02","2022-09-11",9,2022
395,3,83,16,15,"2022-08-21","2022-09-12",9,2022
396,3,84,159,33,"2022-08-24","2022-09-04",9,2022
397,3,85,142,26,"2022-08-11","2022-09-09",9,2022
398,3,86,22,33,"2022-08-11","2022-09-14",9,2022
399,3,87,154,49,"2022-08-14","2022-09-10",9,2022
400,3,88,180,28,"2022-08-17","2022-09-01",9,2022
401,3,89,75,42,"2022-08-16","2022-09-11",9,2022
402,3,90,78,34,"2022-08-04","2022-09-06",9,2022
403,3,91,27,11,"2022-08-28","2022-09-05",9,2022
404,3,92,60,35,"2022-08-08","2022-09-13",9,2022
405,3,93,10,26,"2022-08-27","2022-09-01",9,2022
406,3,94,10,20,"2022-08-05","2022-09-01",9,2022
407,3,95,83,34,"2022-08-13","2022-09-03",9,2022
408,3,96,39,36,"2022-08-04","2022-09-14",9,2022
409,3,97,71,32,"2022-08-09","2022-09-02",9,2022
410,3,98,64,32,"2022-08-31","2022-09-06",9,2022
411,3,99,45,21,"2022-08-08","2022-09-12",9,2022
412,3,100,15,27,"2022-08-18","2022-09-15",9,2022
413,3,101,73,24,"2022-08-20","2022-09-14",9,2022
414,3,102,35,22,"2022-08-06","2022-09-01",9,2022
415,3,103,64,20,"2022-08-09","2022-09-07",9,2022
416,3,104,54,38,"2022-08-23","2022-09-02",9,2022
417,3,105,81,33,"2022-08-23","2022-09-07",9,2022
418,3,106,57,29,"2022-08-19","2022-09-03",9,2022
419,3,107,12,22,"2022-08-21","2022-09-09",9,2022
420,3,108,51,21,"2022-08-31","2022-09-11",9,2022
421,3,109,39,31,"2022-08-21","2022-09-02",9,2022
422,3,110,45,39,"2022-08-25","2022-09-04",9,2022
423,3,111,130,41,"2022-08-12","2022-09-05",9,2022
424,3,112,98,30,"2022-08-23","2022-09-02",9,2022
425,3,113,163,13,"2022-08-07","2022-09-10",9,2022
426,3,114,127,26,"2022-08-31","2022-09-06",9,2022
427,3,115,89,48,"2022-08-28","2022-09-03",9,2022
428,3,116,172,33,"2022-08-15","2022-09-11",9,2022
429,3,117,146,24,"2022-08-15","2022-09-08",9,2022
430,3,118,27,25,"2022-08-21","2022-09-09",9,2022
431,3,119,101,22,"2022-08-19","2022-09-08",9,2022
432,3,120,181,14,"2022-08-12","2022-09-04",9,2022
433,3,121,136,21,"2022-08-13","2022-09-08",9,2022
434,3,122,22,16,"2022-08-07","2022-09-06",9,2022
435,3,123,32,21,"2022-08-10","2022-09-12",9,2022
436,3,124,13,11,"2022-08-20","2022-09-08",9,2022
437,3,125,196,31,"2022-08-27","2022-09-01",9,2022
438,3,126,17,49,"2022-08-23","2022-09-10",9,2022
439,3,127,146,27,"2022-08-19","2022-09-08",9,2022
440,3,128,27,26,"2022-08-14","2022-09-09",9,2022
441,3,129,200,48,"2022-08-07","2022-09-12",9,2022
442,3,130,138,25,"2022-08-28","2022-09-08",9,2022
443,3,131,62,10,"2022-08-03","2022-09-11",9,2022
444,3,132,57,43,"2022-08-05","2022-09-10",9,2022
445,3,133,184,18,"2022-08-17","2022-09-11",9,2022
446,3,134,199,44,"2022-08-18","2022-09-02",9,2022
447,3,135,54,29,"2022-08-18","2022-09-01",9,2022
448,3,136,57,39,"2022-08-21","2022-09-08",9,2022
449,3,137,79,40,"2022-08-07","2022-09-02",9,2022
450,3,138,83,25,"2022-08-24","2022-09-14",9,2022
451,3,139,21,40,"2022-08-21","2022-09-02",9,2022
452,3,140,60,28,"2022-08-22","2022-09-11",9,2022
453,3,141,41,20,"2022-08-10","2022-09-12",9,2022
454,3,142,49,19,"2022-08-24","2022-09-13",9,2022
455,3,143,117,33,"2022-08-09","2022-09-12",9,2022
456,3,144,163,32,"2022-08-24","2022-09-15",9,2022
457,3,145,5,48,"2022-08-06","2022-09-09",9,2022
458,3,146,9,21,"2022-08-16","2022-09-02",9,2022
459,3,147,7,17,"2022-08-19","2022-09-02",9,2022
460,3,148,54,14,"2022-08-20","2022-09-10",9,2022
461,3,149,195,49,"2022-08-17","2022-09-02",9,2022
462,3,150,94,19,"2022-08-04","2022-09-01",9,2022
463,3,151,54,48,"2022-08-04","2022-09-02",9,2022
