"sale_id","sale_datetime","store_id","customer_id","total_amount","discount_amount","final_amount","payment_method","tax_amount","net_amount","loyalty_points_earned"
89,"2022-08-05 16:27:00",1,100521,5864,293.2,5570.8,"Cash",947.04,6517.84,55
90,"2022-08-14 15:07:00",13,101060,1974,0.0,1974.0,"Debit Card",335.58,2309.58,19
91,"2022-08-17 16:31:00",11,101181,7142,0.0,7142.0,"Cash",1214.14,8356.14,71
92,"2022-08-23 20:44:00",15,101359,1859,371.8,1487.2,"Bank Transfer",252.82,1740.02,14
93,"2022-08-31 16:52:00",11,101096,2782,278.2,2503.8,"Credit Card",425.65,2929.45,25
94,"2022-08-31 18:59:00",4,100200,1369,0.0,1369.0,"Cash",232.73,1601.73,13
95,"2022-08-08 18:21:00",13,100453,1810,181.0,1629.0,"Cash",276.93,1905.93,16
96,"2022-08-21 20:35:00",18,101016,9879,0.0,9879.0,"Mobile Wallet",1679.43,11558.43,98
97,"2022-08-10 18:17:00",18,100092,82835,0.0,82835.0,"Bank Transfer",14081.95,96916.95,828
98,"2022-08-25 17:35:00",10,101262,79625,0.0,79625.0,"Debit Card",13536.25,93161.25,796
99,"2022-08-03 11:14:00",15,100225,10650,0.0,10650.0,"Cash",1810.5,12460.5,106
100,"2022-08-26 18:43:00",14,100463,87183,8718.3,78464.7,"Bank Transfer",13339.0,91803.7,784
101,"2022-08-31 10:04:00",4,101082,8807,440.35,8366.65,"Cash",1422.33,9788.98,83
102,"2022-08-12 19:29:00",1,100292,6024,0.0,6024.0,"Cash",1024.08,7048.08,60
103,"2022-08-06 20:39:00",9,101348,5550,0.0,5550.0,"Credit Card",943.5,6493.5,55
104,"2022-08-29 20:19:00",10,100575,6538,0.0,6538.0,"Credit Card",1111.46,7649.46,65
105,"2022-08-19 17:38:00",19,100808,1485,297.0,1188.0,"Cash",201.96,1389.96,11
106,"2022-08-31 09:34:00",12,101278,28678,0.0,28678.0,"Mobile Wallet",4875.26,33553.26,286
107,"2022-08-04 10:38:00",4,100807,12991,0.0,12991.0,"Debit Card",2208.47,15199.47,129
108,"2022-08-30 09:33:00",8,100513,1324,0.0,1324.0,"Mobile Wallet",225.08,1549.08,13
109,"2022-08-20 18:37:00",4,101001,2205,441.0,1764.0,"Credit Card",299.88,2063.88,17
110,"2022-08-15 19:25:00",9,100473,1342,0.0,1342.0,"Cash",228.14,1570.14,13
111,"2022-08-09 19:26:00",10,100616,747,0.0,747.0,"Bank Transfer",126.99,873.99,7
112,"2022-08-01 16:57:00",17,100650,4524,226.2,4297.8,"Mobile Wallet",730.63,5028.43,42
113,"2022-08-16 19:59:00",17,101016,36405,0.0,36405.0,"Mobile Wallet",6188.85,42593.85,364
114,"2022-08-28 10:11:00",18,100512,4664,466.4,4197.6,"Mobile Wallet",713.59,4911.19,41
115,"2022-08-04 10:48:00",6,100864,114800,11480.0,103320.0,"Credit Card",17564.4,120884.4,1033
116,"2022-08-09 14:40:00",13,100268,5552,0.0,5552.0,"Mobile Wallet",943.84,6495.84,55
117,"2022-08-12 19:51:00",8,100875,3266,326.6,2939.4,"Debit Card",499.7,3439.1,29
118,"2022-08-07 19:05:00",3,101376,4334,0.0,4334.0,"Debit Card",736.78,5070.78,43
119,"2022-08-28 19:21:00",11,100507,1150,0.0,1150.0,"Debit Card",195.5,1345.5,11
120,"2022-08-26 17:52:00",14,100746,1616,80.8,1535.2,"Credit Card",260.98,1796.18,15
121,"2022-08-27 20:30:00",9,100738,2249,337.35,1911.65,"Credit Card",324.98,2236.63,19
122,"2022-08-23 18:45:00",9,101405,21240,0.0,21240.0,"Credit Card",3610.8,24850.8,212
123,"2022-08-25 20:57:00",5,100771,2289,0.0,2289.0,"Debit Card",389.13,2678.13,22
124,"2022-08-31 18:30:00",7,100156,3803,0.0,3803.0,"Credit Card",646.51,4449.51,38
125,"2022-08-18 17:49:00",1,101212,3900,195.0,3705.0,"Debit Card",629.85,4334.85,37
126,"2022-08-01 10:20:00",12,100617,1278,0.0,1278.0,"Credit Card",217.26,1495.26,12
127,"2022-08-07 18:27:00",3,100212,26492,0.0,26492.0,"Credit Card",4503.64,30995.64,264
128,"2022-08-30 17:33:00",13,100906,1825,0.0,1825.0,"Bank Transfer",310.25,2135.25,18
129,"2022-08-04 13:31:00",3,100062,12676,0.0,12676.0,"Bank Transfer",2154.92,14830.92,126
130,"2022-08-09 14:32:00",17,100006,5694,0.0,5694.0,"Bank Transfer",967.98,6661.98,56
131,"2022-08-24 19:52:00",10,100999,678,0.0,678.0,"Bank Transfer",115.26,793.26,6
132,"2022-08-14 17:23:00",18,100320,1219,0.0,1219.0,"Cash",207.23,1426.23,12
133,"2022-08-13 11:37:00",11,100358,6750,1350.0,5400.0,"Credit Card",918.0,6318.0,54
134,"2022-08-18 11:34:00",5,100942,20398,3059.7,17338.3,"Credit Card",2947.51,20285.81,173
135,"2022-08-19 11:09:00",8,100831,5389,808.35,4580.65,"Debit Card",778.71,5359.36,45
136,"2022-08-06 18:36:00",7,100859,18341,917.05,17423.95,"Mobile Wallet",2962.07,20386.02,174
137,"2022-08-10 19:36:00",6,100575,3213,0.0,3213.0,"Credit Card",546.21,3759.21,32
138,"2022-08-21 10:41:00",2,101103,4351,0.0,4351.0,"Mobile Wallet",739.67,5090.67,43
139,"2022-08-17 20:56:00",3,100144,35647,0.0,35647.0,"Credit Card",6059.99,41706.99,356
140,"2022-08-25 10:29:00",11,101309,8284,828.4,7455.6,"Credit Card",1267.45,8723.05,74
141,"2022-08-18 15:23:00",11,101364,1326,132.6,1193.4,"Cash",202.88,1396.28,11
142,"2022-08-31 20:29:00",3,100073,1400,0.0,1400.0,"Cash",238.0,1638.0,14
143,"2022-08-20 14:45:00",15,101230,25367,2536.7,22830.3,"Debit Card",3881.15,26711.45,228
144,"2022-08-14 16:00:00",13,100200,2310,231.0,2079.0,"Bank Transfer",353.43,2432.43,20
145,"2022-08-23 17:19:00",9,100612,132408,13240.8,119167.2,"Debit Card",20258.42,139425.62,1191
146,"2022-08-31 16:37:00",8,100388,75473,7547.3,67925.7,"Cash",11547.37,79473.07,679
147,"2022-08-16 18:55:00",12,101015,3088,0.0,3088.0,"Cash",524.96,3612.96,30
148,"2022-08-06 17:07:00",1,101013,6097,0.0,6097.0,"Cash",1036.49,7133.49,60
149,"2022-08-13 17:23:00",17,100786,1505,0.0,1505.0,"Debit Card",255.85,1760.85,15
150,"2022-08-06 11:37:00",18,100618,12743,2548.6,10194.4,"Credit Card",1733.05,11927.45,101
151,"2022-08-26 17:31:00",11,100119,1379,137.9,1241.1,"Debit Card",210.99,1452.09,12
152,"2022-08-23 20:45:00",13,101336,4648,929.6,3718.4,"Credit Card",632.13,4350.53,37
153,"2022-08-01 12:33:00",5,100663,1685,0.0,1685.0,"Bank Transfer",286.45,1971.45,16
154,"2022-08-26 12:21:00",11,100075,11815,1181.5,10633.5,"Cash",1807.7,12441.2,106
155,"2022-08-31 10:30:00",11,101280,20922,2092.2,18829.8,"Cash",3201.07,22030.87,188
156,"2022-08-11 18:26:00",19,100761,24367,0.0,24367.0,"Mobile Wallet",4142.39,28509.39,243
157,"2022-08-17 20:28:00",5,100915,4717,471.7,4245.3,"Credit Card",721.7,4967.0,42
158,"2022-08-08 16:58:00",19,100913,3281,0.0,3281.0,"Cash",557.77,3838.77,32
159,"2022-08-14 12:58:00",1,101025,5900,590.0,5310.0,"Bank Transfer",902.7,6212.7,53
160,"2022-08-31 18:22:00",7,100379,43021,4302.1,38718.9,"Cash",6582.21,45301.11,387
161,"2022-08-19 17:41:00",11,100576,42535,0.0,42535.0,"Bank Transfer",7230.95,49765.95,425
162,"2022-08-06 13:46:00",9,100054,30198,1509.9,28688.1,"Cash",4876.98,33565.08,286
163,"2022-08-15 17:47:00",6,101117,1965,196.5,1768.5,"Mobile Wallet",300.65,2069.14,17
164,"2022-08-17 20:12:00",18,100221,7282,0.0,7282.0,"Debit Card",1237.94,8519.94,72
165,"2022-08-22 18:49:00",10,100725,458,0.0,458.0,"Debit Card",77.86,535.86,4
166,"2022-08-17 16:45:00",2,100065,13179,0.0,13179.0,"Cash",2240.43,15419.43,131
167,"2022-08-15 13:51:00",2,100984,6046,302.3,5743.7,"Cash",976.43,6720.13,57
168,"2022-08-20 12:59:00",7,100204,6297,944.55,5352.45,"Credit Card",909.92,6262.37,53
169,"2022-08-15 18:22:00",9,100403,10805,0.0,10805.0,"Cash",1836.85,12641.85,108
170,"2022-08-19 18:07:00",7,100049,1573,0.0,1573.0,"Cash",267.41,1840.41,15
171,"2022-08-14 20:17:00",6,100186,4237,423.7,3813.3,"Cash",648.26,4461.56,38
172,"2022-08-18 13:14:00",6,100673,6003,0.0,6003.0,"Debit Card",1020.51,7023.51,60
173,"2022-08-19 16:12:00",16,101202,136582,0.0,136582.0,"Mobile Wallet",23218.94,159800.94,1365
174,"2022-08-26 12:21:00",5,100748,67360,0.0,67360.0,"Credit Card",11451.2,78811.2,673
175,"2022-08-09 14:27:00",15,100597,74129,0.0,74129.0,"Cash",12601.93,86730.93,741
176,"2022-08-03 17:05:00",1,100988,2390,119.5,2270.5,"Mobile Wallet",385.98,2656.48,22
177,"2022-08-02 17:33:00",9,100062,5700,0.0,5700.0,"Mobile Wallet",969.0,6669.0,57
178,"2022-08-17 18:28:00",16,100753,7360,368.0,6992.0,"Debit Card",1188.64,8180.64,69
179,"2022-08-18 11:12:00",16,100620,120532,18079.8,102452.2,"Bank Transfer",17416.87,119869.07,1024
180,"2022-08-15 19:36:00",2,100439,1331,0.0,1331.0,"Credit Card",226.27,1557.27,13
181,"2022-08-24 18:55:00",9,100527,3597,539.55,3057.45,"Debit Card",519.77,3577.22,30
182,"2022-08-27 15:08:00",5,100915,4460,0.0,4460.0,"Debit Card",758.2,5218.2,44
183,"2022-08-27 16:06:00",2,100047,2620,131.0,2489.0,"Bank Transfer",423.13,2912.13,24
184,"2022-08-11 19:46:00",16,100614,19782,0.0,19782.0,"Bank Transfer",3362.94,23144.94,197
185,"2022-08-13 13:22:00",13,100127,4002,0.0,4002.0,"Credit Card",680.34,4682.34,40
186,"2022-08-29 19:03:00",5,100849,2724,0.0,2724.0,"Credit Card",463.08,3187.08,27
187,"2022-08-25 12:08:00",2,100759,7466,0.0,7466.0,"Credit Card",1269.22,8735.22,74
188,"2022-08-13 19:07:00",8,100261,31961,0.0,31961.0,"Cash",5433.37,37394.37,319
189,"2022-08-21 14:56:00",14,100578,1827,91.35,1735.65,"Mobile Wallet",295.06,2030.71,17
190,"2022-08-03 12:22:00",13,101246,1139,56.95,1082.05,"Mobile Wallet",183.95,1266.0,10
191,"2022-08-21 13:34:00",2,100658,14106,0.0,14106.0,"Bank Transfer",2398.02,16504.02,141
192,"2022-08-28 16:01:00",5,100027,3017,0.0,3017.0,"Mobile Wallet",512.89,3529.89,30
193,"2022-08-12 15:17:00",16,101019,14431,0.0,14431.0,"Mobile Wallet",2453.27,16884.27,144
194,"2022-08-20 16:14:00",1,100224,1457,0.0,1457.0,"Cash",247.69,1704.69,14
195,"2022-08-27 15:55:00",11,100018,30326,4548.9,25777.1,"Mobile Wallet",4382.11,30159.21,257
196,"2022-08-31 17:14:00",13,100779,1647,0.0,1647.0,"Bank Transfer",279.99,1926.99,16
197,"2022-08-17 17:54:00",9,101258,24527,0.0,24527.0,"Mobile Wallet",4169.59,28696.59,245
198,"2022-08-17 17:01:00",12,101059,3507,175.35,3331.65,"Mobile Wallet",566.38,3898.03,33
199,"2022-08-06 15:35:00",4,101092,40208,0.0,40208.0,"Mobile Wallet",6835.36,47043.36,402
200,"2022-08-02 12:47:00",17,101345,33560,0.0,33560.0,"Mobile Wallet",5705.2,39265.2,335
201,"2022-08-26 20:51:00",13,100320,3192,638.4,2553.6,"Credit Card",434.11,2987.71,25
202,"2022-08-24 13:10:00",9,101136,5353,1070.6,4282.4,"Mobile Wallet",728.01,5010.41,42
203,"2022-08-26 16:26:00",14,101357,5917,0.0,5917.0,"Debit Card",1005.89,6922.89,59
204,"2022-08-05 10:04:00",10,100463,2595,0.0,2595.0,"Credit Card",441.15,3036.15,25
205,"2022-08-27 20:20:00",15,100060,44474,0.0,44474.0,"Cash",7560.58,52034.58,444
206,"2022-08-26 14:51:00",10,101247,6097,1219.4,4877.6,"Cash",829.19,5706.79,48
207,"2022-08-26 20:52:00",7,100857,3420,0.0,3420.0,"Debit Card",581.4,4001.4,34
208,"2022-08-10 16:27:00",5,100287,1387,0.0,1387.0,"Credit Card",235.79,1622.79,13
209,"2022-08-22 20:29:00",6,100249,3373,337.3,3035.7,"Cash",516.07,3551.77,30
210,"2022-08-12 15:16:00",6,100810,8532,853.2,7678.8,"Credit Card",1305.4,8984.2,76
211,"2022-08-25 15:44:00",1,101321,2872,0.0,2872.0,"Debit Card",488.24,3360.24,28
212,"2022-08-17 11:31:00",14,101255,23181,4636.2,18544.8,"Cash",3152.62,21697.42,185
213,"2022-08-20 10:39:00",12,101244,2672,133.6,2538.4,"Bank Transfer",431.53,2969.93,25
214,"2022-08-03 09:37:00",3,101211,7266,0.0,7266.0,"Debit Card",1235.22,8501.22,72
215,"2022-08-18 19:45:00",14,100595,32403,0.0,32403.0,"Bank Transfer",5508.51,37911.51,324
216,"2022-08-19 18:44:00",12,100740,7320,366.0,6954.0,"Cash",1182.18,8136.18,69
217,"2022-08-19 15:59:00",3,100160,80954,0.0,80954.0,"Credit Card",13762.18,94716.18,809
218,"2022-08-03 17:49:00",15,100417,52829,5282.9,47546.1,"Debit Card",8082.84,55628.94,475
219,"2022-08-04 09:50:00",7,101289,70579,0.0,70579.0,"Cash",11998.43,82577.43,705
220,"2022-08-07 19:45:00",19,101395,3705,0.0,3705.0,"Debit Card",629.85,4334.85,37
221,"2022-08-16 20:06:00",15,101346,136338,0.0,136338.0,"Cash",23177.46,159515.46,1363
222,"2022-08-12 18:35:00",16,100608,3960,792.0,3168.0,"Bank Transfer",538.56,3706.56,31
223,"2022-08-19 18:57:00",11,101425,3497,0.0,3497.0,"Bank Transfer",594.49,4091.49,34
224,"2022-08-06 18:22:00",12,101044,3828,0.0,3828.0,"Mobile Wallet",650.76,4478.76,38
225,"2022-08-10 18:25:00",2,100858,2190,328.5,1861.5,"Debit Card",316.46,2177.96,18
226,"2022-08-10 14:55:00",1,101287,2258,0.0,2258.0,"Mobile Wallet",383.86,2641.86,22
227,"2022-08-19 15:09:00",11,100288,737,0.0,737.0,"Bank Transfer",125.29,862.29,7
228,"2022-08-09 19:36:00",3,100380,55783,0.0,55783.0,"Credit Card",9483.11,65266.11,557
229,"2022-08-12 20:39:00",13,100900,102141,0.0,102141.0,"Cash",17363.97,119504.97,1021
230,"2022-08-28 13:53:00",16,100795,3643,0.0,3643.0,"Cash",619.31,4262.31,36
231,"2022-08-17 18:37:00",19,101373,4032,0.0,4032.0,"Debit Card",685.44,4717.44,40
232,"2022-08-05 20:30:00",3,100350,8368,0.0,8368.0,"Mobile Wallet",1422.56,9790.56,83
233,"2022-08-10 15:27:00",8,100076,3189,0.0,3189.0,"Bank Transfer",542.13,3731.13,31
234,"2022-08-31 17:41:00",5,101035,2174,217.4,1956.6,"Cash",332.62,2289.22,19
235,"2022-08-02 11:32:00",11,101224,2758,0.0,2758.0,"Mobile Wallet",468.86,3226.86,27
236,"2022-08-18 14:24:00",3,100939,31226,0.0,31226.0,"Mobile Wallet",5308.42,36534.42,312
237,"2022-08-01 19:57:00",4,100870,754,0.0,754.0,"Mobile Wallet",128.18,882.18,7
238,"2022-08-06 19:16:00",10,100022,7220,0.0,7220.0,"Bank Transfer",1227.4,8447.4,72
239,"2022-08-01 17:25:00",8,100758,5049,0.0,5049.0,"Credit Card",858.33,5907.33,50
240,"2022-08-14 17:26:00",4,101279,35995,0.0,35995.0,"Mobile Wallet",6119.15,42114.15,359
241,"2022-08-29 15:18:00",2,100073,5221,0.0,5221.0,"Cash",887.57,6108.57,52
242,"2022-08-29 14:15:00",1,101123,3033,454.95,2578.05,"Bank Transfer",438.27,3016.32,25
243,"2022-08-26 20:49:00",18,100990,4202,0.0,4202.0,"Credit Card",714.34,4916.34,42
244,"2022-08-26 16:05:00",9,101136,2899,144.95,2754.05,"Mobile Wallet",468.19,3222.24,27
245,"2022-08-03 13:50:00",3,100908,142555,0.0,142555.0,"Cash",24234.35,166789.35,1425
246,"2022-08-20 18:48:00",3,101338,4657,232.85,4424.15,"Cash",752.11,5176.26,44
247,"2022-08-24 17:27:00",11,100434,8718,1307.7,7410.3,"Bank Transfer",1259.75,8670.05,74
248,"2022-08-31 17:43:00",14,100415,2542,0.0,2542.0,"Credit Card",432.14,2974.14,25
249,"2022-08-19 09:58:00",11,100187,61559,9233.85,52325.15,"Mobile Wallet",8895.28,61220.43,523
250,"2022-08-31 17:33:00",16,101036,2282,0.0,2282.0,"Debit Card",387.94,2669.94,22
251,"2022-08-20 11:17:00",15,100156,2222,222.2,1999.8,"Credit Card",339.97,2339.77,19
252,"2022-08-08 16:05:00",9,101154,1413,0.0,1413.0,"Mobile Wallet",240.21,1653.21,14
253,"2022-08-24 18:01:00",7,101014,4590,0.0,4590.0,"Bank Transfer",780.3,5370.3,45
254,"2022-08-02 16:42:00",14,100342,23483,1174.15,22308.85,"Mobile Wallet",3792.5,26101.35,223
255,"2022-08-27 16:26:00",18,101094,1655,248.25,1406.75,"Bank Transfer",239.15,1645.9,14
256,"2022-08-15 15:45:00",16,101374,4076,203.8,3872.2,"Bank Transfer",658.27,4530.47,38
257,"2022-08-17 13:38:00",9,100272,3404,0.0,3404.0,"Cash",578.68,3982.68,34
258,"2022-08-12 13:18:00",10,100997,49,2.45,46.55,"Cash",7.91,54.46,0
259,"2022-08-07 18:12:00",11,101137,3495,349.5,3145.5,"Cash",534.74,3680.23,31
260,"2022-08-11 16:09:00",7,101048,3795,0.0,3795.0,"Credit Card",645.15,4440.15,37
261,"2022-08-29 18:05:00",9,100303,3750,0.0,3750.0,"Debit Card",637.5,4387.5,37
262,"2022-08-07 16:58:00",17,100828,4733,473.3,4259.7,"Bank Transfer",724.15,4983.85,42
263,"2022-08-15 11:47:00",19,100659,169912,25486.8,144425.2,"Bank Transfer",24552.28,168977.48,1444
264,"2022-08-11 16:01:00",1,101174,3542,0.0,3542.0,"Mobile Wallet",602.14,4144.14,35
265,"2022-08-03 18:34:00",14,100774,180,9.0,171.0,"Bank Transfer",29.07,200.07,1
266,"2022-08-18 12:48:00",14,100061,5392,0.0,5392.0,"Cash",916.64,6308.64,53
