"sale_id","sale_datetime","store_id","customer_id","total_amount","discount_amount","final_amount","payment_method","tax_amount","net_amount","loyalty_points_earned"
26,"2021-12-13 19:34:00",3,100579,1445,0.0,1445.0,"Mobile Wallet",245.65,1690.65,14
27,"2021-12-06 14:26:00",15,100211,2130,213.0,1917.0,"Cash",325.89,2242.89,19
28,"2021-12-11 19:33:00",1,101176,10981,0.0,10981.0,"Debit Card",1866.77,12847.77,109
29,"2021-12-24 16:24:00",8,100416,75,3.75,71.25,"Bank Transfer",12.11,83.36,0
30,"2021-12-31 15:42:00",14,100410,9406,940.6,8465.4,"Cash",1439.12,9904.52,84
31,"2021-12-18 20:14:00",14,100610,59045,0.0,59045.0,"Bank Transfer",10037.65,69082.65,590
32,"2021-12-17 12:52:00",4,100035,80018,8001.8,72016.2,"Mobile Wallet",12242.75,84258.95,720
33,"2021-12-07 18:48:00",8,100150,30434,0.0,30434.0,"Cash",5173.78,35607.78,304
34,"2021-12-05 13:00:00",16,100880,60840,0.0,60840.0,"Bank Transfer",10342.8,71182.8,608
35,"2021-12-24 12:34:00",3,101121,3374,0.0,3374.0,"Debit Card",573.58,3947.58,33
36,"2021-12-09 18:46:00",17,100889,19297,0.0,19297.0,"Bank Transfer",3280.49,22577.49,192
37,"2021-12-26 19:12:00",13,100181,28365,1418.25,26946.75,"Bank Transfer",4580.95,31527.7,269
38,"2021-12-04 20:57:00",15,100912,9481,1896.2,7584.8,"Credit Card",1289.42,8874.22,75
39,"2021-12-25 09:23:00",16,100918,172280,0.0,172280.0,"Debit Card",29287.6,201567.6,1722
40,"2021-12-18 16:53:00",8,100316,18298,0.0,18298.0,"Credit Card",3110.66,21408.66,182
41,"2021-12-12 13:04:00",6,100799,2858,285.8,2572.2,"Mobile Wallet",437.27,3009.47,25
42,"2021-12-07 15:26:00",18,100803,3489,174.45,3314.55,"Cash",563.47,3878.02,33
43,"2021-12-18 16:23:00",7,101095,8934,893.4,8040.6,"Credit Card",1366.9,9407.5,80
44,"2021-12-29 14:32:00",3,100983,59415,8912.25,50502.75,"Credit Card",8585.47,59088.22,505
45,"2021-12-18 18:14:00",18,100531,8967,0.0,8967.0,"Credit Card",1524.39,10491.39,89
46,"2021-12-11 13:10:00",6,100702,3942,0.0,3942.0,"Mobile Wallet",670.14,4612.14,39
47,"2021-12-11 12:20:00",19,100252,360,18.0,342.0,"Credit Card",58.14,400.14,3
48,"2021-12-29 16:23:00",12,100530,7579,1894.75,5684.25,"Cash",966.32,6650.57,56
49,"2021-12-03 17:28:00",15,100165,1050,157.5,892.5,"Cash",151.73,1044.22,8
50,"2021-12-23 18:34:00",1,100348,3009,150.45,2858.55,"Bank Transfer",485.95,3344.5,28
51,"2021-12-18 14:43:00",9,100013,1886,0.0,1886.0,"Mobile Wallet",320.62,2206.62,18
52,"2021-12-10 17:07:00",14,100710,1783,0.0,1783.0,"Cash",303.11,2086.11,17
53,"2021-12-11 20:09:00",12,101133,575,0.0,575.0,"Credit Card",97.75,672.75,5
54,"2021-12-04 16:42:00",15,100317,4220,211.0,4009.0,"Mobile Wallet",681.53,4690.53,40
55,"2021-12-04 12:13:00",14,100147,6620,662.0,5958.0,"Cash",1012.86,6970.86,59
56,"2021-12-05 19:45:00",2,100540,1278,63.9,1214.1,"Credit Card",206.4,1420.5,12
57,"2021-12-25 19:08:00",19,100168,5494,274.7,5219.3,"Cash",887.28,6106.58,52
58,"2021-12-20 12:17:00",15,100601,7408,370.4,7037.6,"Cash",1196.39,8233.99,70
59,"2021-12-21 20:13:00",9,100860,1715,0.0,1715.0,"Mobile Wallet",291.55,2006.55,17
60,"2021-12-06 15:41:00",2,101080,33867,0.0,33867.0,"Cash",5757.39,39624.39,338
61,"2021-12-12 09:58:00",5,101050,3328,0.0,3328.0,"Cash",565.76,3893.76,33
62,"2021-12-17 20:07:00",18,101100,2949,147.45,2801.55,"Cash",476.26,3277.81,28
63,"2021-12-15 09:55:00",13,101155,1138,0.0,1138.0,"Cash",193.46,1331.46,11
64,"2021-12-28 19:43:00",9,100639,678,0.0,678.0,"Mobile Wallet",115.26,793.26,6
65,"2021-12-07 18:42:00",2,100392,269107,40366.05,228740.95,"Mobile Wallet",38885.96,267626.91,2287
66,"2021-12-08 12:13:00",3,100421,17000,0.0,17000.0,"Credit Card",2890.0,19890.0,170
67,"2021-12-15 13:10:00",7,100878,2293,343.95,1949.05,"Mobile Wallet",331.34,2280.39,19
68,"2021-12-04 19:17:00",4,100253,7355,0.0,7355.0,"Credit Card",1250.35,8605.35,73
69,"2021-12-28 17:15:00",8,100613,2592,0.0,2592.0,"Credit Card",440.64,3032.64,25
70,"2021-12-05 11:36:00",2,100632,1320,132.0,1188.0,"Credit Card",201.96,1389.96,11
71,"2021-12-10 19:50:00",11,100493,87806,0.0,87806.0,"Credit Card",14927.02,102733.02,878
72,"2021-12-02 19:56:00",18,100337,536,0.0,536.0,"Cash",91.12,627.12,5
73,"2021-12-26 19:12:00",11,101133,2454,0.0,2454.0,"Bank Transfer",417.18,2871.18,24
74,"2021-12-09 15:43:00",10,100098,670,0.0,670.0,"Cash",113.9,783.9,6
75,"2021-12-24 13:17:00",6,100067,9567,0.0,9567.0,"Debit Card",1626.39,11193.39,95
76,"2021-12-28 10:15:00",7,101119,55706,5570.6,50135.4,"Debit Card",8523.02,58658.42,501
77,"2021-12-25 12:42:00",15,100730,3677,735.4,2941.6,"Debit Card",500.07,3441.67,29
78,"2021-12-13 18:24:00",9,101051,874,0.0,874.0,"Debit Card",148.58,1022.58,8
79,"2021-12-03 20:40:00",14,100960,89967,0.0,89967.0,"Bank Transfer",15294.39,105261.39,899
80,"2021-12-25 13:44:00",19,100281,2407,0.0,2407.0,"Mobile Wallet",409.19,2816.19,24
81,"2021-12-25 18:35:00",8,101025,52910,0.0,52910.0,"Cash",8994.7,61904.7,529
82,"2021-12-17 20:24:00",6,101028,1029,0.0,1029.0,"Mobile Wallet",174.93,1203.93,10
83,"2021-12-31 11:41:00",16,100722,2355,0.0,2355.0,"Mobile Wallet",400.35,2755.35,23
84,"2021-12-08 12:36:00",17,100008,29819,0.0,29819.0,"Credit Card",5069.23,34888.23,298
85,"2021-12-03 16:45:00",10,100616,121841,6092.05,115748.95,"Bank Transfer",19677.32,135426.27,1157
86,"2021-12-13 13:32:00",13,100448,3238,0.0,3238.0,"Bank Transfer",550.46,3788.46,32
87,"2021-12-08 12:26:00",10,100548,104265,0.0,104265.0,"Debit Card",17725.05,121990.05,1042
88,"2021-12-03 19:06:00",4,100158,849,0.0,849.0,"Cash",144.33,993.33,8
89,"2021-12-24 17:18:00",12,100360,3665,0.0,3665.0,"Debit Card",623.05,4288.05,36
90,"2021-12-23 13:09:00",5,100402,859,0.0,859.0,"Bank Transfer",146.03,1005.03,8
91,"2021-12-11 13:51:00",5,101002,104709,0.0,104709.0,"Mobile Wallet",17800.53,122509.53,1047
92,"2021-12-29 18:55:00",6,100995,1500,0.0,1500.0,"Bank Transfer",255.0,1755.0,15
93,"2021-12-24 19:16:00",8,100006,3931,196.55,3734.45,"Bank Transfer",634.86,4369.31,37
94,"2021-12-02 17:16:00",2,100196,985,197.0,788.0,"Credit Card",133.96,921.96,7
95,"2021-12-03 13:42:00",6,101131,964,48.2,915.8,"Bank Transfer",155.69,1071.49,9
96,"2021-12-31 18:22:00",17,100808,205609,0.0,205609.0,"Mobile Wallet",34953.53,240562.53,2056
97,"2021-12-06 17:08:00",2,100249,14408,0.0,14408.0,"Credit Card",2449.36,16857.36,144
98,"2021-12-16 18:18:00",4,100804,2403,0.0,2403.0,"Mobile Wallet",408.51,2811.51,24
99,"2021-12-20 12:50:00",1,100604,2321,464.2,1856.8,"Mobile Wallet",315.66,2172.46,18
100,"2021-12-09 14:14:00",3,100695,1936,0.0,1936.0,"Debit Card",329.12,2265.12,19
101,"2021-12-07 12:30:00",19,100420,134779,20216.85,114562.15,"Bank Transfer",19475.57,134037.72,1145
102,"2021-12-30 20:50:00",5,100477,61124,0.0,61124.0,"Cash",10391.08,71515.08,611
103,"2021-12-04 14:16:00",6,101135,4624,231.2,4392.8,"Credit Card",746.78,5139.58,43
104,"2021-12-21 17:56:00",18,101166,96549,0.0,96549.0,"Mobile Wallet",16413.33,112962.33,965
105,"2021-12-04 14:53:00",4,100342,4757,0.0,4757.0,"Mobile Wallet",808.69,5565.69,47
106,"2021-12-17 20:07:00",17,100916,3730,746.0,2984.0,"Credit Card",507.28,3491.28,29
107,"2021-12-22 20:38:00",16,100937,5247,0.0,5247.0,"Credit Card",891.99,6138.99,52
108,"2021-12-30 18:19:00",10,100791,1394,0.0,1394.0,"Cash",236.98,1630.98,13
109,"2021-12-10 19:22:00",17,100551,85176,0.0,85176.0,"Debit Card",14479.92,99655.92,851
110,"2021-12-21 19:06:00",18,100740,1313,0.0,1313.0,"Debit Card",223.21,1536.21,13
111,"2021-12-23 12:02:00",9,100187,1454,363.5,1090.5,"Debit Card",185.39,1275.88,10
112,"2021-12-28 17:43:00",11,101187,79423,0.0,79423.0,"Cash",13501.91,92924.91,794
113,"2021-12-24 18:39:00",18,100574,6995,349.75,6645.25,"Cash",1129.69,7774.94,66
114,"2021-12-13 18:01:00",13,100486,2082,0.0,2082.0,"Mobile Wallet",353.94,2435.94,20
115,"2021-12-03 14:37:00",15,101198,9094,0.0,9094.0,"Debit Card",1545.98,10639.98,90
116,"2021-12-28 20:40:00",13,100331,2517,629.25,1887.75,"Mobile Wallet",320.92,2208.67,18
117,"2021-12-02 17:44:00",12,100098,1358,135.8,1222.2,"Debit Card",207.77,1429.97,12
118,"2021-12-25 19:46:00",14,100375,122839,0.0,122839.0,"Credit Card",20882.63,143721.63,1228
119,"2021-12-08 19:38:00",10,100423,2476,0.0,2476.0,"Mobile Wallet",420.92,2896.92,24
120,"2021-12-10 16:28:00",4,100349,27479,0.0,27479.0,"Credit Card",4671.43,32150.43,274
121,"2021-12-16 16:19:00",5,100857,10942,0.0,10942.0,"Cash",1860.14,12802.14,109
122,"2021-12-04 16:35:00",10,101196,134723,0.0,134723.0,"Cash",22902.91,157625.91,1347
123,"2021-12-11 19:04:00",2,101188,16230,1623.0,14607.0,"Mobile Wallet",2483.19,17090.19,146
124,"2021-12-21 18:50:00",12,100648,2444,244.4,2199.6,"Mobile Wallet",373.93,2573.53,21
125,"2021-12-11 12:07:00",6,100460,38285,3828.5,34456.5,"Mobile Wallet",5857.6,40314.1,344
126,"2021-12-29 18:53:00",3,100357,27936,0.0,27936.0,"Debit Card",4749.12,32685.12,279
127,"2021-12-31 16:33:00",4,100930,5045,756.75,4288.25,"Bank Transfer",729.0,5017.25,42
128,"2021-12-07 18:17:00",3,100196,3756,0.0,3756.0,"Mobile Wallet",638.52,4394.52,37
129,"2021-12-12 18:02:00",9,101046,69445,0.0,69445.0,"Cash",11805.65,81250.65,694
130,"2021-12-01 18:31:00",15,100294,5578,0.0,5578.0,"Cash",948.26,6526.26,55
131,"2021-12-11 11:35:00",7,100813,2930,0.0,2930.0,"Debit Card",498.1,3428.1,29
132,"2021-12-10 20:06:00",10,100388,5686,0.0,5686.0,"Credit Card",966.62,6652.62,56
133,"2021-12-15 18:48:00",2,100201,6157,307.85,5849.15,"Cash",994.36,6843.51,58
134,"2021-12-17 17:42:00",2,100308,2600,0.0,2600.0,"Credit Card",442.0,3042.0,26
135,"2021-12-24 19:03:00",19,100191,25393,1269.65,24123.35,"Cash",4100.97,28224.32,241
136,"2021-12-18 19:45:00",7,101036,4013,0.0,4013.0,"Mobile Wallet",682.21,4695.21,40
137,"2021-12-09 19:57:00",18,100711,3918,195.9,3722.1,"Debit Card",632.76,4354.86,37
138,"2021-12-18 18:24:00",15,100275,2410,0.0,2410.0,"Mobile Wallet",409.7,2819.7,24
139,"2021-12-31 20:46:00",7,101099,5574,557.4,5016.6,"Credit Card",852.82,5869.42,50
140,"2021-12-06 19:53:00",16,101189,5012,250.6,4761.4,"Mobile Wallet",809.44,5570.84,47
141,"2021-12-10 19:21:00",15,100836,398,0.0,398.0,"Mobile Wallet",67.66,465.66,3
142,"2021-12-26 09:52:00",4,100287,6052,0.0,6052.0,"Debit Card",1028.84,7080.84,60
143,"2021-12-18 19:57:00",15,100723,86974,0.0,86974.0,"Cash",14785.58,101759.58,869
144,"2021-12-08 17:48:00",8,101004,1914,0.0,1914.0,"Credit Card",325.38,2239.38,19
145,"2021-12-25 10:05:00",9,100235,2672,267.2,2404.8,"Bank Transfer",408.82,2813.62,24
146,"2021-12-03 16:00:00",3,100113,297,0.0,297.0,"Cash",50.49,347.49,2
147,"2021-12-28 11:58:00",11,100838,4080,0.0,4080.0,"Mobile Wallet",693.6,4773.6,40
148,"2021-12-08 18:02:00",7,101102,680,0.0,680.0,"Mobile Wallet",115.6,795.6,6
149,"2021-12-17 12:38:00",8,100523,715,71.5,643.5,"Bank Transfer",109.4,752.9,6
150,"2021-12-31 14:38:00",9,100876,30105,0.0,30105.0,"Bank Transfer",5117.85,35222.85,301
151,"2021-12-27 09:51:00",15,100305,2767,0.0,2767.0,"Mobile Wallet",470.39,3237.39,27
152,"2021-12-05 13:16:00",3,100739,5232,0.0,5232.0,"Mobile Wallet",889.44,6121.44,52
153,"2021-12-30 10:10:00",7,100971,5215,0.0,5215.0,"Debit Card",886.55,6101.55,52
154,"2021-12-11 18:37:00",8,101183,3100,0.0,3100.0,"Mobile Wallet",527.0,3627.0,31
155,"2021-12-18 20:41:00",18,100438,139679,20951.85,118727.15,"Debit Card",20183.62,138910.77,1187
156,"2021-12-01 11:10:00",8,100476,51852,2592.6,49259.4,"Cash",8374.1,57633.5,492
157,"2021-12-25 18:46:00",13,100346,327,0.0,327.0,"Mobile Wallet",55.59,382.59,3
158,"2021-12-10 18:29:00",14,100326,1455,0.0,1455.0,"Bank Transfer",247.35,1702.35,14
159,"2021-12-21 14:20:00",7,101200,88964,0.0,88964.0,"Credit Card",15123.88,104087.88,889
160,"2021-12-17 16:51:00",10,101137,3347,669.4,2677.6,"Bank Transfer",455.19,3132.79,26
161,"2021-12-27 11:44:00",15,100457,215900,0.0,215900.0,"Debit Card",36703.0,252603.0,2159
162,"2021-12-13 13:04:00",17,100385,3407,0.0,3407.0,"Credit Card",579.19,3986.19,34
163,"2021-12-19 13:18:00",14,100262,11099,554.95,10544.05,"Credit Card",1792.49,12336.54,105
164,"2021-12-08 11:11:00",16,100259,4308,861.6,3446.4,"Bank Transfer",585.89,4032.29,34
165,"2021-12-26 19:14:00",7,100017,13272,663.6,12608.4,"Debit Card",2143.43,14751.83,126
166,"2021-12-15 09:18:00",9,100318,1148,0.0,1148.0,"Bank Transfer",195.16,1343.16,11
167,"2021-12-09 18:58:00",18,100635,4174,0.0,4174.0,"Credit Card",709.58,4883.58,41
168,"2021-12-23 11:45:00",6,101060,4935,493.5,4441.5,"Cash",755.06,5196.55,44
169,"2021-12-12 12:54:00",9,100951,6759,1013.85,5745.15,"Bank Transfer",976.68,6721.83,57
170,"2021-12-03 17:30:00",16,100934,41514,10378.5,31135.5,"Bank Transfer",5293.04,36428.53,311
171,"2021-12-14 13:21:00",8,100076,3150,472.5,2677.5,"Debit Card",455.18,3132.68,26
172,"2021-12-19 19:13:00",16,101058,6063,0.0,6063.0,"Cash",1030.71,7093.71,60
173,"2021-12-29 14:27:00",13,100458,600,0.0,600.0,"Credit Card",102.0,702.0,6
174,"2021-12-24 17:34:00",16,100683,19439,0.0,19439.0,"Debit Card",3304.63,22743.63,194
175,"2021-12-31 12:47:00",9,100101,4757,0.0,4757.0,"Debit Card",808.69,5565.69,47
176,"2021-12-24 11:44:00",1,101075,119065,0.0,119065.0,"Credit Card",20241.05,139306.05,1190
177,"2021-12-05 13:12:00",18,100020,55457,0.0,55457.0,"Mobile Wallet",9427.69,64884.69,554
178,"2021-12-24 19:16:00",6,101093,964,0.0,964.0,"Debit Card",163.88,1127.88,9
179,"2021-12-02 12:57:00",8,100811,1026,0.0,1026.0,"Bank Transfer",174.42,1200.42,10
180,"2021-12-11 11:49:00",19,100677,4352,0.0,4352.0,"Bank Transfer",739.84,5091.84,43
181,"2021-12-07 18:40:00",13,100741,2757,0.0,2757.0,"Credit Card",468.69,3225.69,27
182,"2021-12-31 18:20:00",6,100935,2744,548.8,2195.2,"Cash",373.18,2568.38,21
183,"2021-12-26 18:05:00",13,100009,3671,0.0,3671.0,"Bank Transfer",624.07,4295.07,36
184,"2021-12-25 20:06:00",7,100985,39349,0.0,39349.0,"Cash",6689.33,46038.33,393
185,"2021-12-09 18:11:00",14,100932,31050,0.0,31050.0,"Credit Card",5278.5,36328.5,310
186,"2021-12-31 17:34:00",17,100918,15499,0.0,15499.0,"Cash",2634.83,18133.83,154
187,"2021-12-05 17:06:00",9,101183,46446,2322.3,44123.7,"Bank Transfer",7501.03,51624.73,441
188,"2021-12-19 19:19:00",4,100763,819,122.85,696.15,"Cash",118.35,814.5,6
189,"2021-12-07 20:50:00",16,100508,61578,0.0,61578.0,"Credit Card",10468.26,72046.26,615
190,"2021-12-02 15:52:00",8,100594,2055,205.5,1849.5,"Mobile Wallet",314.42,2163.92,18
191,"2021-12-04 12:42:00",1,100084,2250,0.0,2250.0,"Debit Card",382.5,2632.5,22
192,"2021-12-18 15:33:00",10,100509,2600,260.0,2340.0,"Credit Card",397.8,2737.8,23
193,"2021-12-30 13:14:00",15,100994,108788,21757.6,87030.4,"Mobile Wallet",14795.17,101825.57,870
194,"2021-12-30 17:02:00",19,100853,2165,324.75,1840.25,"Cash",312.84,2153.09,18
195,"2021-12-31 17:41:00",19,100398,180,0.0,180.0,"Debit Card",30.6,210.6,1
196,"2021-12-19 20:16:00",2,101139,5084,254.2,4829.8,"Mobile Wallet",821.07,5650.87,48
197,"2021-12-04 15:49:00",6,100014,1800,0.0,1800.0,"Debit Card",306.0,2106.0,18
198,"2021-12-31 16:00:00",2,100962,6180,0.0,6180.0,"Credit Card",1050.6,7230.6,61
199,"2021-12-26 16:15:00",5,100861,2664,266.4,2397.6,"Mobile Wallet",407.59,2805.19,23
200,"2021-12-13 15:46:00",3,100871,43178,2158.9,41019.1,"Debit Card",6973.25,47992.35,410
201,"2021-12-02 12:33:00",13,100184,1145,0.0,1145.0,"Bank Transfer",194.65,1339.65,11
202,"2021-12-22 19:11:00",11,100593,55941,0.0,55941.0,"Debit Card",9509.97,65450.97,559
203,"2021-12-31 15:43:00",16,100255,854,42.7,811.3,"Bank Transfer",137.92,949.22,8
204,"2021-12-29 18:05:00",16,100178,2585,129.25,2455.75,"Debit Card",417.48,2873.23,24
205,"2021-12-17 17:52:00",7,100314,84597,0.0,84597.0,"Debit Card",14381.49,98978.49,845
206,"2021-12-07 18:57:00",3,100082,15100,1510.0,13590.0,"Bank Transfer",2310.3,15900.3,135
207,"2021-12-27 12:51:00",11,101072,38575,0.0,38575.0,"Debit Card",6557.75,45132.75,385
208,"2021-12-06 14:18:00",5,101187,52140,0.0,52140.0,"Credit Card",8863.8,61003.8,521
209,"2021-12-31 18:25:00",14,100836,6006,0.0,6006.0,"Cash",1021.02,7027.02,60
210,"2021-12-11 09:31:00",19,100948,3540,0.0,3540.0,"Mobile Wallet",601.8,4141.8,35
211,"2021-12-02 14:24:00",6,100322,58000,0.0,58000.0,"Cash",9860.0,67860.0,580
212,"2021-12-25 10:29:00",15,101154,4774,0.0,4774.0,"Cash",811.58,5585.58,47
213,"2021-12-23 13:32:00",11,100291,13706,685.3,13020.7,"Bank Transfer",2213.52,15234.22,130
214,"2021-12-28 20:59:00",10,100128,403,0.0,403.0,"Bank Transfer",68.51,471.51,4
215,"2021-12-29 17:42:00",19,100009,9977,0.0,9977.0,"Debit Card",1696.09,11673.09,99
216,"2021-12-08 11:19:00",10,100654,1170,0.0,1170.0,"Bank Transfer",198.9,1368.9,11
217,"2021-12-14 18:36:00",17,100195,2976,297.6,2678.4,"Bank Transfer",455.33,3133.73,26
218,"2021-12-06 13:26:00",3,100996,5982,0.0,5982.0,"Debit Card",1016.94,6998.94,59
219,"2021-12-30 17:12:00",13,100405,85,0.0,85.0,"Cash",14.45,99.45,0
220,"2021-12-28 13:17:00",6,100746,1104,110.4,993.6,"Mobile Wallet",168.91,1162.51,9
221,"2021-12-18 12:28:00",8,100278,191,9.55,181.45,"Cash",30.85,212.3,1
222,"2021-12-24 14:05:00",8,101130,45855,0.0,45855.0,"Mobile Wallet",7795.35,53650.35,458
223,"2021-12-21 16:14:00",6,101052,211337,0.0,211337.0,"Credit Card",35927.29,247264.29,2113
224,"2021-12-03 17:45:00",7,100021,61944,0.0,61944.0,"Credit Card",10530.48,72474.48,619
225,"2021-12-16 10:58:00",18,101064,993,198.6,794.4,"Credit Card",135.05,929.45,7
226,"2021-12-06 18:39:00",17,100814,3217,0.0,3217.0,"Debit Card",546.89,3763.89,32
227,"2021-12-18 11:10:00",7,100112,6150,307.5,5842.5,"Cash",993.22,6835.72,58
228,"2021-12-25 12:49:00",14,100495,2208,110.4,2097.6,"Mobile Wallet",356.59,2454.19,20
229,"2021-12-12 18:09:00",11,100765,71066,7106.6,63959.4,"Debit Card",10873.1,74832.5,639
230,"2021-12-04 13:16:00",17,100998,26698,2669.8,24028.2,"Bank Transfer",4084.79,28112.99,240
231,"2021-12-18 16:09:00",19,100063,8625,431.25,8193.75,"Cash",1392.94,9586.69,81
232,"2021-12-18 12:36:00",9,101051,1401,0.0,1401.0,"Credit Card",238.17,1639.17,14
233,"2021-12-15 18:01:00",18,100233,3716,0.0,3716.0,"Credit Card",631.72,4347.72,37
234,"2021-12-09 10:07:00",10,100498,26029,2602.9,23426.1,"Debit Card",3982.44,27408.54,234
235,"2021-12-09 10:36:00",6,100637,2750,0.0,2750.0,"Mobile Wallet",467.5,3217.5,27
236,"2021-12-09 19:09:00",3,100701,3029,302.9,2726.1,"Credit Card",463.44,3189.54,27
237,"2021-12-24 12:51:00",19,100326,1590,238.5,1351.5,"Credit Card",229.76,1581.26,13
238,"2021-12-12 14:32:00",1,100924,3071,307.1,2763.9,"Debit Card",469.86,3233.76,27
239,"2021-12-25 13:29:00",18,100374,4635,695.25,3939.75,"Debit Card",669.76,4609.51,39
240,"2021-12-24 12:03:00",7,100159,52000,0.0,52000.0,"Cash",8840.0,60840.0,520
241,"2021-12-08 20:28:00",15,100582,95769,0.0,95769.0,"Cash",16280.73,112049.73,957
242,"2021-12-30 15:54:00",4,101034,62830,6283.0,56547.0,"Credit Card",9612.99,66159.99,565
243,"2021-12-18 17:21:00",1,101169,103865,0.0,103865.0,"Debit Card",17657.05,121522.05,1038
244,"2021-12-17 11:01:00",15,100988,1102,110.2,991.8,"Mobile Wallet",168.61,1160.41,9
245,"2021-12-31 13:20:00",4,101106,7519,751.9,6767.1,"Debit Card",1150.41,7917.51,67
246,"2021-12-24 19:27:00",2,101087,517,0.0,517.0,"Debit Card",87.89,604.89,5
247,"2021-12-20 19:58:00",6,100833,92192,4609.6,87582.4,"Credit Card",14889.01,102471.41,875
248,"2021-12-18 19:30:00",17,100959,3600,0.0,3600.0,"Credit Card",612.0,4212.0,36
249,"2021-12-25 17:54:00",10,100281,3697,184.85,3512.15,"Debit Card",597.07,4109.22,35
250,"2021-12-18 09:59:00",9,101170,1115,55.75,1059.25,"Cash",180.07,1239.32,10
251,"2021-12-20 13:46:00",16,100944,54583,0.0,54583.0,"Bank Transfer",9279.11,63862.11,545
252,"2021-12-05 13:49:00",2,100297,37725,0.0,37725.0,"Mobile Wallet",6413.25,44138.25,377
253,"2021-12-18 18:36:00",3,100852,9893,1483.95,8409.05,"Cash",1429.54,9838.59,84
254,"2021-12-24 17:53:00",7,100268,119505,0.0,119505.0,"Bank Transfer",20315.85,139820.85,1195
255,"2021-12-02 18:02:00",8,100145,195611,9780.55,185830.45,"Cash",31591.18,217421.63,1858
256,"2021-12-12 19:23:00",14,100993,1674,334.8,1339.2,"Debit Card",227.66,1566.86,13
257,"2021-12-27 15:33:00",6,100314,61234,0.0,61234.0,"Bank Transfer",10409.78,71643.78,612
258,"2021-12-30 11:29:00",10,100583,14098,0.0,14098.0,"Bank Transfer",2396.66,16494.66,140
259,"2021-12-18 14:46:00",18,101099,3310,0.0,3310.0,"Bank Transfer",562.7,3872.7,33
260,"2021-12-05 19:45:00",19,100226,335770,0.0,335770.0,"Mobile Wallet",57080.9,392850.9,3357
261,"2021-12-01 13:50:00",14,100947,2950,0.0,2950.0,"Bank Transfer",501.5,3451.5,29
262,"2021-12-21 12:44:00",16,100211,2937,0.0,2937.0,"Credit Card",499.29,3436.29,29
263,"2021-12-27 18:26:00",3,100747,55805,0.0,55805.0,"Cash",9486.85,65291.85,558
264,"2021-12-04 11:07:00",16,100659,9000,0.0,9000.0,"Credit Card",1530.0,10530.0,90
265,"2021-12-18 16:57:00",18,100751,727,36.35,690.65,"Cash",117.41,808.06,6
266,"2021-12-20 18:05:00",8,101164,5392,0.0,5392.0,"Bank Transfer",916.64,6308.64,53
267,"2021-12-31 15:14:00",12,100233,31956,1597.8,30358.2,"Mobile Wallet",5160.89,35519.09,303
