"sale_id","sale_datetime","store_id","customer_id","total_amount","discount_amount","final_amount","payment_method","tax_amount","net_amount","loyalty_points_earned"
78,"2021-08-26 17:00:00",15,101153,157703,0.0,157703.0,"Debit Card",26809.51,184512.51,1577
79,"2021-08-05 11:04:00",14,100565,106814,0.0,106814.0,"Cash",18158.38,124972.38,1068
80,"2021-08-21 14:28:00",17,101113,16602,0.0,16602.0,"Credit Card",2822.34,19424.34,166
81,"2021-08-17 15:14:00",11,100745,3664,0.0,3664.0,"Cash",622.88,4286.88,36
82,"2021-08-02 17:46:00",12,100642,5184,0.0,5184.0,"Cash",881.28,6065.28,51
83,"2021-08-09 11:01:00",13,100062,48168,0.0,48168.0,"Bank Transfer",8188.56,56356.56,481
84,"2021-08-11 09:37:00",4,100272,52545,0.0,52545.0,"Bank Transfer",8932.65,61477.65,525
85,"2021-08-26 18:03:00",7,100789,71646,14329.2,57316.8,"Cash",9743.86,67060.66,573
86,"2021-08-23 16:19:00",7,100199,3012,0.0,3012.0,"Mobile Wallet",512.04,3524.04,30
87,"2021-08-13 16:35:00",5,100351,697,34.85,662.15,"Credit Card",112.57,774.72,6
88,"2021-08-20 12:07:00",11,101079,2133,0.0,2133.0,"Credit Card",362.61,2495.61,21
89,"2021-08-21 12:56:00",2,101140,4085,612.75,3472.25,"Mobile Wallet",590.28,4062.53,34
90,"2021-08-28 18:16:00",18,100147,1280,0.0,1280.0,"Debit Card",217.6,1497.6,12
91,"2021-08-02 16:30:00",4,101112,4555,0.0,4555.0,"Credit Card",774.35,5329.35,45
92,"2021-08-23 18:03:00",4,100145,3223,0.0,3223.0,"Cash",547.91,3770.91,32
93,"2021-08-07 18:20:00",2,100214,4080,0.0,4080.0,"Bank Transfer",693.6,4773.6,40
94,"2021-08-29 16:14:00",3,100054,146215,0.0,146215.0,"Cash",24856.55,171071.55,1462
95,"2021-08-14 10:24:00",5,100124,1906,381.2,1524.8,"Debit Card",259.22,1784.02,15
96,"2021-08-06 16:45:00",13,100048,18449,0.0,18449.0,"Credit Card",3136.33,21585.33,184
97,"2021-08-24 15:03:00",12,101047,32463,3246.3,29216.7,"Credit Card",4966.84,34183.54,292
98,"2021-08-16 16:53:00",8,100719,1690,0.0,1690.0,"Mobile Wallet",287.3,1977.3,16
99,"2021-08-07 15:36:00",7,100229,58018,5801.8,52216.2,"Debit Card",8876.75,61092.95,522
100,"2021-08-10 18:26:00",14,101079,87320,0.0,87320.0,"Cash",14844.4,102164.4,873
101,"2021-08-03 20:14:00",14,100819,3564,0.0,3564.0,"Debit Card",605.88,4169.88,35
102,"2021-08-21 17:44:00",19,100998,2427,0.0,2427.0,"Bank Transfer",412.59,2839.59,24
103,"2021-08-04 19:32:00",1,100437,3501,525.15,2975.85,"Debit Card",505.89,3481.74,29
104,"2021-08-26 11:29:00",12,100107,5287,0.0,5287.0,"Credit Card",898.79,6185.79,52
105,"2021-08-28 19:10:00",18,101047,1656,82.8,1573.2,"Debit Card",267.44,1840.64,15
106,"2021-08-06 10:49:00",12,100165,3000,0.0,3000.0,"Credit Card",510.0,3510.0,30
107,"2021-08-25 17:27:00",8,100382,7200,0.0,7200.0,"Credit Card",1224.0,8424.0,72
108,"2021-08-13 15:02:00",14,100043,6292,0.0,6292.0,"Bank Transfer",1069.64,7361.64,62
109,"2021-08-07 18:39:00",3,101165,39328,9832.0,29496.0,"Mobile Wallet",5014.32,34510.32,294
110,"2021-08-02 11:16:00",19,100740,624,62.4,561.6,"Credit Card",95.47,657.07,5
111,"2021-08-04 18:09:00",1,100633,2564,0.0,2564.0,"Credit Card",435.88,2999.88,25
112,"2021-08-25 13:36:00",18,101049,3682,0.0,3682.0,"Debit Card",625.94,4307.94,36
113,"2021-08-13 11:05:00",11,100052,22609,2260.9,20348.1,"Credit Card",3459.18,23807.28,203
114,"2021-08-16 19:50:00",19,100769,17500,0.0,17500.0,"Mobile Wallet",2975.0,20475.0,175
115,"2021-08-31 18:43:00",17,100846,5885,294.25,5590.75,"Cash",950.43,6541.18,55
116,"2021-08-07 17:56:00",16,101174,9180,0.0,9180.0,"Mobile Wallet",1560.6,10740.6,91
117,"2021-08-26 11:30:00",3,100542,4170,0.0,4170.0,"Mobile Wallet",708.9,4878.9,41
118,"2021-08-07 09:51:00",19,100403,19220,961.0,18259.0,"Debit Card",3104.03,21363.03,182
119,"2021-08-20 15:44:00",12,100679,7273,0.0,7273.0,"Mobile Wallet",1236.41,8509.41,72
120,"2021-08-11 11:00:00",5,101159,56827,0.0,56827.0,"Credit Card",9660.59,66487.59,568
121,"2021-08-28 17:01:00",12,100080,3137,470.55,2666.45,"Mobile Wallet",453.3,3119.75,26
122,"2021-08-22 17:06:00",8,100435,4490,0.0,4490.0,"Debit Card",763.3,5253.3,44
123,"2021-08-27 17:37:00",2,100706,4487,673.05,3813.95,"Cash",648.37,4462.32,38
124,"2021-08-13 19:44:00",8,100953,8472,0.0,8472.0,"Mobile Wallet",1440.24,9912.24,84
125,"2021-08-27 10:35:00",12,100020,21654,0.0,21654.0,"Cash",3681.18,25335.18,216
126,"2021-08-27 18:27:00",2,100783,15036,751.8,14284.2,"Cash",2428.31,16712.51,142
127,"2021-08-14 18:56:00",2,100693,195265,19526.5,175738.5,"Debit Card",29875.54,205614.04,1757
128,"2021-08-20 18:19:00",17,101063,3954,0.0,3954.0,"Bank Transfer",672.18,4626.18,39
129,"2021-08-16 13:23:00",2,100596,19174,1917.4,17256.6,"Credit Card",2933.62,20190.22,172
130,"2021-08-21 16:42:00",7,100497,9490,949.0,8541.0,"Debit Card",1451.97,9992.97,85
131,"2021-08-13 10:05:00",16,100007,483,48.3,434.7,"Debit Card",73.9,508.6,4
132,"2021-08-28 18:57:00",1,100573,39519,0.0,39519.0,"Mobile Wallet",6718.23,46237.23,395
133,"2021-08-11 10:22:00",17,100517,4100,615.0,3485.0,"Mobile Wallet",592.45,4077.45,34
134,"2021-08-08 13:14:00",14,100800,4958,991.6,3966.4,"Bank Transfer",674.29,4640.69,39
135,"2021-08-01 16:36:00",1,100787,10938,0.0,10938.0,"Mobile Wallet",1859.46,12797.46,109
136,"2021-08-06 19:39:00",18,100742,268784,0.0,268784.0,"Debit Card",45693.28,314477.28,2687
137,"2021-08-31 18:01:00",12,100995,549,0.0,549.0,"Debit Card",93.33,642.33,5
138,"2021-08-03 18:07:00",14,100638,1922,0.0,1922.0,"Credit Card",326.74,2248.74,19
139,"2021-08-08 20:00:00",9,100515,43494,0.0,43494.0,"Cash",7393.98,50887.98,434
140,"2021-08-03 12:11:00",17,100129,123815,0.0,123815.0,"Debit Card",21048.55,144863.55,1238
141,"2021-08-24 20:46:00",7,100717,15487,0.0,15487.0,"Cash",2632.79,18119.79,154
142,"2021-08-01 17:15:00",18,100397,1507,0.0,1507.0,"Mobile Wallet",256.19,1763.19,15
143,"2021-08-28 20:02:00",12,100834,514,0.0,514.0,"Debit Card",87.38,601.38,5
144,"2021-08-24 13:21:00",16,100984,3342,167.1,3174.9,"Cash",539.73,3714.63,31
145,"2021-08-27 11:06:00",17,100371,32033,0.0,32033.0,"Debit Card",5445.61,37478.61,320
146,"2021-08-19 20:20:00",4,100246,2670,0.0,2670.0,"Debit Card",453.9,3123.9,26
147,"2021-08-18 14:50:00",10,100836,2126,0.0,2126.0,"Cash",361.42,2487.42,21
148,"2021-08-31 15:26:00",11,100542,1600,0.0,1600.0,"Mobile Wallet",272.0,1872.0,16
149,"2021-08-06 11:41:00",18,101005,70173,3508.65,66664.35,"Mobile Wallet",11332.94,77997.29,666
150,"2021-08-07 17:42:00",3,100114,1789,0.0,1789.0,"Mobile Wallet",304.13,2093.13,17
151,"2021-08-18 13:05:00",6,100877,2426,0.0,2426.0,"Credit Card",412.42,2838.42,24
152,"2021-08-15 17:56:00",8,100807,1767,353.4,1413.6,"Cash",240.31,1653.91,14
153,"2021-08-12 17:18:00",16,100043,4966,0.0,4966.0,"Cash",844.22,5810.22,49
154,"2021-08-07 18:15:00",12,100919,3282,0.0,3282.0,"Bank Transfer",557.94,3839.94,32
155,"2021-08-10 10:46:00",10,100700,5226,0.0,5226.0,"Mobile Wallet",888.42,6114.42,52
156,"2021-08-06 11:54:00",14,100257,8409,0.0,8409.0,"Credit Card",1429.53,9838.53,84
157,"2021-08-19 12:44:00",17,101074,116965,0.0,116965.0,"Debit Card",19884.05,136849.05,1169
158,"2021-08-17 16:11:00",9,100691,30880,0.0,30880.0,"Debit Card",5249.6,36129.6,308
159,"2021-08-20 20:17:00",5,100879,932,46.6,885.4,"Cash",150.52,1035.92,8
160,"2021-08-21 18:57:00",11,100509,1683,0.0,1683.0,"Debit Card",286.11,1969.11,16
161,"2021-08-28 13:17:00",6,100078,4540,0.0,4540.0,"Bank Transfer",771.8,5311.8,45
162,"2021-08-12 17:40:00",13,100349,3835,0.0,3835.0,"Credit Card",651.95,4486.95,38
163,"2021-08-25 19:27:00",15,101148,26224,3933.6,22290.4,"Debit Card",3789.37,26079.77,222
164,"2021-08-17 10:49:00",17,100874,2242,0.0,2242.0,"Mobile Wallet",381.14,2623.14,22
165,"2021-08-21 12:57:00",5,100448,3512,175.6,3336.4,"Debit Card",567.19,3903.59,33
166,"2021-08-28 18:24:00",3,100100,5145,257.25,4887.75,"Cash",830.92,5718.67,48
167,"2021-08-14 18:52:00",1,100026,40029,0.0,40029.0,"Bank Transfer",6804.93,46833.93,400
168,"2021-08-07 17:47:00",4,100590,545,109.0,436.0,"Mobile Wallet",74.12,510.12,4
169,"2021-08-20 16:20:00",17,100477,1966,98.3,1867.7,"Cash",317.51,2185.21,18
170,"2021-08-10 19:55:00",12,100664,2319,115.95,2203.05,"Debit Card",374.52,2577.57,22
171,"2021-08-05 17:31:00",15,100231,3633,0.0,3633.0,"Mobile Wallet",617.61,4250.61,36
172,"2021-08-31 20:37:00",5,100675,3088,0.0,3088.0,"Bank Transfer",524.96,3612.96,30
173,"2021-08-10 18:14:00",10,100745,57903,0.0,57903.0,"Debit Card",9843.51,67746.51,579
174,"2021-08-19 18:09:00",16,100080,1188,59.4,1128.6,"Mobile Wallet",191.86,1320.46,11
175,"2021-08-13 12:28:00",4,100071,19390,3878.0,15512.0,"Debit Card",2637.04,18149.04,155
176,"2021-08-30 13:09:00",17,101119,6120,0.0,6120.0,"Debit Card",1040.4,7160.4,61
177,"2021-08-27 20:00:00",15,100144,2116,0.0,2116.0,"Cash",359.72,2475.72,21
178,"2021-08-11 19:18:00",6,100044,5390,808.5,4581.5,"Debit Card",778.86,5360.36,45
179,"2021-08-22 09:12:00",7,100434,7025,0.0,7025.0,"Mobile Wallet",1194.25,8219.25,70
180,"2021-08-30 20:22:00",14,101030,6079,0.0,6079.0,"Bank Transfer",1033.43,7112.43,60
181,"2021-08-13 17:42:00",12,100575,6481,0.0,6481.0,"Credit Card",1101.77,7582.77,64
182,"2021-08-04 15:58:00",1,100443,14373,0.0,14373.0,"Mobile Wallet",2443.41,16816.41,143
183,"2021-08-14 09:07:00",18,100937,23668,0.0,23668.0,"Credit Card",4023.56,27691.56,236
184,"2021-08-31 12:08:00",18,100029,9539,0.0,9539.0,"Debit Card",1621.63,11160.63,95
185,"2021-08-21 19:29:00",5,100384,2018,100.9,1917.1,"Credit Card",325.91,2243.01,19
186,"2021-08-27 20:29:00",12,100738,8833,441.65,8391.35,"Bank Transfer",1426.53,9817.88,83
187,"2021-08-02 18:30:00",1,100231,2510,502.0,2008.0,"Cash",341.36,2349.36,20
188,"2021-08-30 13:45:00",2,100930,2741,0.0,2741.0,"Cash",465.97,3206.97,27
189,"2021-08-21 19:21:00",6,101122,13435,1343.5,12091.5,"Mobile Wallet",2055.56,14147.05,120
190,"2021-08-02 11:31:00",5,100821,82216,0.0,82216.0,"Mobile Wallet",13976.72,96192.72,822
191,"2021-08-30 09:13:00",12,101175,11200,0.0,11200.0,"Cash",1904.0,13104.0,112
192,"2021-08-01 17:17:00",3,100252,4477,0.0,4477.0,"Bank Transfer",761.09,5238.09,44
193,"2021-08-07 20:18:00",3,100759,24328,1216.4,23111.6,"Cash",3928.97,27040.57,231
194,"2021-08-30 18:18:00",17,100518,5618,561.8,5056.2,"Cash",859.55,5915.75,50
195,"2021-08-15 11:08:00",12,100462,591,0.0,591.0,"Cash",100.47,691.47,5
196,"2021-08-07 18:47:00",13,100150,3721,372.1,3348.9,"Cash",569.31,3918.21,33
197,"2021-08-20 16:57:00",4,100565,8293,0.0,8293.0,"Debit Card",1409.81,9702.81,82
198,"2021-08-07 12:48:00",2,100969,10839,0.0,10839.0,"Debit Card",1842.63,12681.63,108
199,"2021-08-18 16:04:00",17,100958,2376,0.0,2376.0,"Cash",403.92,2779.92,23
200,"2021-08-26 17:29:00",17,100090,15293,0.0,15293.0,"Mobile Wallet",2599.81,17892.81,152
201,"2021-08-27 16:07:00",12,100559,1008,50.4,957.6,"Debit Card",162.79,1120.39,9
202,"2021-08-18 14:49:00",8,100144,2070,0.0,2070.0,"Bank Transfer",351.9,2421.9,20
203,"2021-08-07 18:56:00",13,100668,6171,0.0,6171.0,"Credit Card",1049.07,7220.07,61
204,"2021-08-07 17:16:00",10,100679,22871,3430.65,19440.35,"Credit Card",3304.86,22745.21,194
205,"2021-08-06 13:10:00",10,101162,118900,0.0,118900.0,"Credit Card",20213.0,139113.0,1189
206,"2021-08-10 20:14:00",12,100227,5874,0.0,5874.0,"Mobile Wallet",998.58,6872.58,58
207,"2021-08-01 16:10:00",3,100920,1030,0.0,1030.0,"Credit Card",175.1,1205.1,10
208,"2021-08-28 11:41:00",10,100760,1739,0.0,1739.0,"Cash",295.63,2034.63,17
209,"2021-08-27 19:47:00",2,100037,3351,335.1,3015.9,"Cash",512.7,3528.6,30
210,"2021-08-19 18:38:00",14,100478,206349,0.0,206349.0,"Credit Card",35079.33,241428.33,2063
211,"2021-08-30 14:02:00",13,100327,35755,3575.5,32179.5,"Credit Card",5470.52,37650.02,321
212,"2021-08-24 18:44:00",7,100253,1996,199.6,1796.4,"Bank Transfer",305.39,2101.79,17
213,"2021-08-11 19:49:00",13,100244,4896,0.0,4896.0,"Debit Card",832.32,5728.32,48
214,"2021-08-11 10:59:00",14,100165,5170,258.5,4911.5,"Debit Card",834.96,5746.46,49
215,"2021-08-04 20:39:00",5,100250,834,0.0,834.0,"Mobile Wallet",141.78,975.78,8
216,"2021-08-05 15:11:00",18,100999,182569,0.0,182569.0,"Cash",31036.73,213605.73,1825
217,"2021-08-27 17:17:00",15,100734,4474,671.1,3802.9,"Credit Card",646.49,4449.39,38
218,"2021-08-01 18:53:00",15,100192,1825,91.25,1733.75,"Debit Card",294.74,2028.49,17
219,"2021-08-08 17:17:00",17,100870,1493,74.65,1418.35,"Cash",241.12,1659.47,14
220,"2021-08-21 15:38:00",8,100861,163522,24528.3,138993.7,"Mobile Wallet",23628.93,162622.63,1389
221,"2021-08-07 20:38:00",18,100935,275,0.0,275.0,"Credit Card",46.75,321.75,2
222,"2021-08-21 19:33:00",7,100333,3998,799.6,3198.4,"Cash",543.73,3742.13,31
223,"2021-08-14 19:19:00",15,100633,3364,0.0,3364.0,"Bank Transfer",571.88,3935.88,33
224,"2021-08-22 19:38:00",2,100847,8327,832.7,7494.3,"Cash",1274.03,8768.33,74
225,"2021-08-23 16:29:00",12,100688,16377,0.0,16377.0,"Bank Transfer",2784.09,19161.09,163
226,"2021-08-24 10:39:00",10,100111,160376,0.0,160376.0,"Debit Card",27263.92,187639.92,1603
227,"2021-08-04 11:03:00",19,101079,67307,0.0,67307.0,"Debit Card",11442.19,78749.19,673
228,"2021-08-15 18:54:00",15,100724,1707,256.05,1450.95,"Debit Card",246.66,1697.61,14
229,"2021-08-13 19:50:00",5,100733,2645,396.75,2248.25,"Mobile Wallet",382.2,2630.45,22
230,"2021-08-03 18:05:00",7,100719,2064,412.8,1651.2,"Bank Transfer",280.7,1931.9,16
231,"2021-08-03 20:28:00",14,100090,20690,0.0,20690.0,"Debit Card",3517.3,24207.3,206
232,"2021-08-14 18:38:00",1,100341,4425,221.25,4203.75,"Mobile Wallet",714.64,4918.39,42
233,"2021-08-07 16:49:00",19,100504,2543,0.0,2543.0,"Cash",432.31,2975.31,25
234,"2021-08-05 20:19:00",14,100939,7048,0.0,7048.0,"Bank Transfer",1198.16,8246.16,70
235,"2021-08-12 15:24:00",12,100112,60802,3040.1,57761.9,"Mobile Wallet",9819.52,67581.42,577
236,"2021-08-10 20:39:00",5,100265,1676,0.0,1676.0,"Debit Card",284.92,1960.92,16
237,"2021-08-21 20:01:00",13,100685,3043,0.0,3043.0,"Credit Card",517.31,3560.31,30
238,"2021-08-18 20:02:00",15,101138,41594,6239.1,35354.9,"Bank Transfer",6010.33,41365.23,353
239,"2021-08-06 10:18:00",1,101169,9714,485.7,9228.3,"Bank Transfer",1568.81,10797.11,92
240,"2021-08-31 13:40:00",13,100701,11188,0.0,11188.0,"Bank Transfer",1901.96,13089.96,111
241,"2021-08-23 18:18:00",12,100264,4293,0.0,4293.0,"Cash",729.81,5022.81,42
242,"2021-08-15 18:44:00",18,100526,20167,0.0,20167.0,"Mobile Wallet",3428.39,23595.39,201
243,"2021-08-09 13:18:00",11,100662,5415,1083.0,4332.0,"Debit Card",736.44,5068.44,43
244,"2021-08-01 19:49:00",8,100860,4695,939.0,3756.0,"Mobile Wallet",638.52,4394.52,37
245,"2021-08-24 20:04:00",16,100590,2076,0.0,2076.0,"Cash",352.92,2428.92,20
246,"2021-08-30 10:57:00",7,100786,8559,0.0,8559.0,"Bank Transfer",1455.03,10014.03,85
247,"2021-08-20 18:41:00",8,100610,55458,0.0,55458.0,"Credit Card",9427.86,64885.86,554
248,"2021-08-18 16:37:00",19,100127,5704,855.6,4848.4,"Credit Card",824.23,5672.63,48
249,"2021-08-15 12:40:00",15,101016,1578,0.0,1578.0,"Bank Transfer",268.26,1846.26,15
250,"2021-08-07 12:04:00",15,100965,520,104.0,416.0,"Cash",70.72,486.72,4
251,"2021-08-05 19:23:00",18,101071,2657,0.0,2657.0,"Mobile Wallet",451.69,3108.69,26
252,"2021-08-07 16:33:00",18,100542,2513,125.65,2387.35,"Bank Transfer",405.85,2793.2,23
253,"2021-08-23 13:22:00",14,100375,9838,0.0,9838.0,"Mobile Wallet",1672.46,11510.46,98
254,"2021-08-13 19:44:00",14,100481,2797,559.4,2237.6,"Credit Card",380.39,2617.99,22
255,"2021-08-19 18:18:00",2,100384,19910,4977.5,14932.5,"Mobile Wallet",2538.52,17471.02,149
256,"2021-08-08 19:48:00",18,100417,38000,0.0,38000.0,"Credit Card",6460.0,44460.0,380
257,"2021-08-07 12:43:00",12,100141,11562,0.0,11562.0,"Mobile Wallet",1965.54,13527.54,115
258,"2021-08-13 13:01:00",11,101147,161042,0.0,161042.0,"Debit Card",27377.14,188419.14,1610
259,"2021-08-21 16:58:00",14,100382,3973,0.0,3973.0,"Bank Transfer",675.41,4648.41,39
260,"2021-08-24 20:44:00",7,100931,369,36.9,332.1,"Debit Card",56.46,388.56,3
261,"2021-08-26 14:56:00",6,100280,39294,0.0,39294.0,"Credit Card",6679.98,45973.98,392
262,"2021-08-25 20:06:00",16,100794,107623,0.0,107623.0,"Credit Card",18295.91,125918.91,1076
263,"2021-08-20 19:18:00",9,100170,29110,4366.5,24743.5,"Bank Transfer",4206.4,28949.89,247
264,"2021-08-04 20:14:00",4,100894,5190,0.0,5190.0,"Credit Card",882.3,6072.3,51
265,"2021-08-20 18:13:00",4,101192,6096,0.0,6096.0,"Credit Card",1036.32,7132.32,60
266,"2021-08-03 11:19:00",7,100237,65614,6561.4,59052.6,"Cash",10038.94,69091.54,590
